Company Name,Address 1,City,State,Zip,Phone,Google Link,Company Name Processed,Status
Domino's,1 Berea Commons,BEREA,OH,44017-2534,4408910030.0,"https://www.google.com/maps/place/Domino's+Pizza/@41.3660081,-81.8532694,17z/data=!3m1!4b1!4m5!3m4!1s0x8830eb3a445a30c1:0xca083afcbad16f30!8m2!3d41.3660081!4d-81.8532694",dominos,
Domino's,65 S US Highway 12,FOX LAKE,IL,60020-1750,8475874666.0,"https://www.google.com/maps/place/Domino's+Pizza/@42.3924029,-88.1822409,17z/data=!3m1!4b1!4m5!3m4!1s0x880f7816a2e4dbd5:0xefa57635ab3871c3!8m2!3d42.3924029!4d-88.1822409",dominos,
Domino's,1 W Main St,TREMONTON,UT,84337-1627,4352575881.0,"https://www.google.com/maps/place/Domino's+Pizza/@41.7115654,-112.1662447,17z/data=!3m1!4b1!4m5!3m4!1s0x8754997547fbbe53:0x2bc93e096b703dcb!8m2!3d41.7115654!4d-112.1662447",dominos,
Domino's,10 Farrell St,SOUTH BURLINGTON,VT,05403-6371,8026585667.0,"https://www.google.com/maps/place/Domino's+Pizza/@44.4460256,-73.2038915,17z/data=!3m1!4b1!4m5!3m4!1s0x4cca7b95671a80fb:0xb5de0558a1068433!8m2!3d44.4460256!4d-73.2038915",dominos,
Domino's,10 Patrick Mill Rd SW,WINDER,GA,30680-3848,7708674111.0,"https://www.google.com/maps/place/Domino's+Pizza/@33.9914738,-83.7741637,17z/data=!3m1!4b1!4m5!3m4!1s0x88f5c2a66a7e6cd1:0xd2cdc765d4e8fb20!8m2!3d33.9914738!4d-83.7741637",dominos,
Domino's,54 Main St,MARLBOROUGH,MA,01752-2839,5084815335.0,"https://www.google.com/maps/place/Domino's+Pizza/@42.347073,-71.5450367,17z/data=!3m1!4b1!4m5!3m4!1s0x89e38b69b17162b1:0x6ee9cabfa92739ca!8m2!3d42.347073!4d-71.5450367",dominos,
Domino's,100 Canal Pl,PHILADELPHIA,MS,39350-8908,6013890500.0,"https://www.google.com/maps/place/Domino's+Pizza/@32.7627146,-89.1401182,17z/data=!3m1!4b1!4m5!3m4!1s0x8883c11d3f5f8d0f:0xe8ff7b0795f743ad!8m2!3d32.7627146!4d-89.1401182",dominos,
Domino's,100 Lee St,MINDEN,LA,71055-4560,3183710771.0,"https://www.google.com/maps/place/Domino's+Pizza/@32.6106666,-93.2869944,17z/data=!3m1!4b1!4m5!3m4!1s0x86311246530c2f49:0x7b5eede84db5e9aa!8m2!3d32.6106666!4d-93.2869944",dominos,
Domino's,100 N Main St,MONROE,OH,45050-1148,5135392525.0,"https://www.google.com/maps/place/Domino's+Pizza/@39.4454413,-84.3599761,17z/data=!3m1!4b1!4m5!3m4!1s0x88405e9fe3fdfd55:0x53d6f6d7420b5773!8m2!3d39.4454413!4d-84.3599761",dominos,
Domino's,1838 S Cooper St,ARLINGTON,TX,76013-3940,8172774444.0,"https://www.google.com/maps/place/Domino's+Pizza/@32.7154724,-97.1151585,17z/data=!3m1!4b1!4m5!3m4!1s0x864e7d3f63e79f9d:0x348fcc89f9b63cf4!8m2!3d32.7154724!4d-97.1151585",dominos,
