Company Name,Address 1,City,State,Zip,Phone,Google Link,Company Name Processed,Status
Jet's Pizza,31085 Hayes Rd,WARREN,MI,48088-2031,5862963330.0,"https://www.google.com/maps/place/Jet's+Pizza/@42.5249488,-82.9698228,17z/data=!3m1!4b1!4m5!3m4!1s0x8824d9a254c5f14b:0x5bf604ad2cfd7774!8m2!3d42.5249488!4d-82.9698228",jets_pizza,
Jet's Pizza,1126 N Pontiac Trl,WALLED LAKE,MI,48390-3137,2489262111.0,"https://www.google.com/maps/place/Jet's+Pizza/@42.541967,-83.476493,17z/data=!3m1!4b1!4m5!3m4!1s0x8824a5a31a6d948b:0xb0b120fe31952cf3!8m2!3d42.541967!4d-83.476493",jets_pizza,
Jet's Pizza,1130 Garfield Rd S,TRAVERSE CITY,MI,49686,2319339309.0,"https://www.google.com/maps/place/Jet's+Pizza/@44.7464468,-85.5959279,17z/data=!3m1!4b1!4m5!3m4!1s0x881fcd49d9cb7939:0x4228cd6902e8f967!8m2!3d44.7464468!4d-85.5959279",jets_pizza,
Jet's Pizza,3985 Beitner Rd,TRAVERSE CITY,MI,49685-7781,2319439999.0,"https://www.google.com/maps/place/Jet's+Pizza/@44.6714943,-85.6544726,17z/data=!3m1!4b1!4m5!3m4!1s0x881e3443188ae9b5:0x60282a53377775d1!8m2!3d44.6714943!4d-85.6544726",jets_pizza,
Jet's Pizza,4733 Glendale Ave,TOLEDO,OH,43614-1912,4193816700.0,"https://www.google.com/maps/place/Jet's+Pizza/@41.6067171,-83.6529947,17z/data=!3m1!4b1!4m5!3m4!1s0x883c79bf0b7beaad:0xd4c5cef3d6b2b824!8m2!3d41.6067171!4d-83.6529947",jets_pizza,
Jet's Pizza,22314 Goddard Rd,TAYLOR,MI,48180-4234,3132994538.0,"https://www.google.com/maps/place/Jet's+Pizza/@42.227868,-83.253356,17z/data=!3m1!4b1!4m5!3m4!1s0x883b482857886201:0x403f357e0580a1d9!8m2!3d42.227868!4d-83.253356",jets_pizza,
Jet's Pizza,49402 Pontiac Trl,WIXOM,MI,48393-2005,2486680606.0,"https://www.google.com/maps/place/Jet's+Pizza/@42.524531,-83.53749,17z/data=!3m1!4b1!4m5!3m4!1s0x8824a89d9f4f738b:0xb0bd70b36d0db6c9!8m2!3d42.524531!4d-83.53749",jets_pizza,
Jet's Pizza,6546 N Wayne Rd,WESTLAND,MI,48185-2711,7347284400.0,"https://www.google.com/maps/place/Jet's+Pizza/@42.332798,-83.385346,17z/data=!3m1!4b1!4m5!3m4!1s0x883b4d1b111affb7:0xe5feca7884360edd!8m2!3d42.332798!4d-83.385346",jets_pizza,
Jet's Pizza,6641 Orchard Lake Rd,WEST BLOOMFIELD,MI,48322-3404,2487370770.0,"https://www.google.com/maps/place/Jet's+Pizza/@42.5413882,-83.359479,17z/data=!3m1!4b1!4m5!3m4!1s0x8824ba46d0b05769:0xfb92118b98e2a32!8m2!3d42.5413882!4d-83.359479",jets_pizza,
Jet's Pizza,11908 E 10 Mile Rd,WARREN,MI,48089-2027,5867595387.0,"https://www.google.com/maps/place/Jet's+Pizza/@42.4776023,-83.0033679,17z/data=!3m1!4b1!4m5!3m4!1s0x8824d0b764ea72ef:0x9057d5106d369fe5!8m2!3d42.4776023!4d-83.0033679",jets_pizza,
