Company Name,Address 1,City,State,Zip,Phone,Google Link,Company Name Processed,Status
Pizza Inn,1001 Joe Clifton Dr,PADUCAH,KY,42001,2704427105.0,"https://www.google.com/maps/place/Pizza+Inn+Buffet/@37.082565,-88.637412,17z/data=!3m1!4b1!4m5!3m4!1s0x887a1a83badae0bd:0x3694ff9fc3b621f7!8m2!3d37.082565!4d-88.637412",pizza_inn,
Pizza Inn,1031 Kingold Blvd,SNOW HILL,NC,28580,2527477115.0,"https://www.google.com/maps/place/Pizza+Inn+Express/@35.440681,-77.663761,17z/data=!3m1!4b1!4m5!3m4!1s0x89aeb0b08b4aa865:0x80b548db78117ce!8m2!3d35.440681!4d-77.663761",pizza_inn,
Pizza Inn,1108 Asheville Hwy,SPARTANBURG,SC,29303-2158,8645854281.0,"https://www.google.com/maps/place/Pizza+Inn+Buffet/@34.97067,-81.95403,17z/data=!3m1!4b1!4m5!3m4!1s0x8857767551c6d48b:0x34b28486e8503593!8m2!3d34.97067!4d-81.95403",pizza_inn,
Pizza Inn,1107 N Main St,LANCASTER,SC,29720-2192,8032833357.0,"https://www.google.com/maps/place/Pizza+Inn+Buffet/@34.733755,-80.776952,17z/data=!3m1!4b1!4m5!3m4!1s0x8855d7b2a9147177:0xe8a204dbdf88bf6f!8m2!3d34.733755!4d-80.776952",pizza_inn,
Pizza Inn,1208 S Caraway Rd,JONESBORO,AR,72401,8709321010.0,"https://www.google.com/maps/place/Pizza+Inn+Buffet/@35.8317321,-90.6770287,17z/data=!3m1!4b1!4m5!3m4!1s0x87d42bfdfe68af57:0xbcdf00ed7e14379e!8m2!3d35.8317321!4d-90.6770287",pizza_inn,
Pizza Inn,1210 W Pierce St,CARLSBAD,NM,88220-4017,5758877566.0,"https://www.google.com/maps/place/Pizza+Inn+Buffet/@32.436189,-104.242183,17z/data=!3m1!4b1!4m5!3m4!1s0x86e3782cf0cfd145:0x81cc144df615c55f!8m2!3d32.436189!4d-104.242183",pizza_inn,
Pizza Inn,127 E Dixon Blvd,SHELBY,NC,28152-6760,7044822441.0,"https://www.google.com/maps/place/Pizza+Inn+Buffet/@35.278389,-81.539796,17z/data=!3m1!4b1!4m5!3m4!1s0x88572022f0830f2b:0xed816844e52774ea!8m2!3d35.278389!4d-81.539796",pizza_inn,
Pizza Inn,1463 Sunset Dr,GRENADA,MS,38901,6622263330.0,"https://www.google.com/maps/place/Pizza+Inn+Buffet/@33.781714,-89.830569,17z/data=!3m1!4b1!4m5!3m4!1s0x8881cd4628e377fd:0x4441cbaaf8f2f7a0!8m2!3d33.781714!4d-89.830569",pizza_inn,
Pizza Inn,1404 Church St,CONWAY,SC,29526-4104,8432489216.0,"https://www.google.com/maps/place/Pizza+Inn+Buffet/@33.843906,-79.06094,17z/data=!3m1!4b1!4m5!3m4!1s0x89000d7e257b355f:0x36fb684b200c9b3f!8m2!3d33.843906!4d-79.06094",pizza_inn,
Pizza Inn,1441 S Pollock St,SELMA,NC,27576,9199654400.0,"https://www.google.com/maps/place/Pizza+Inn+Buffet/@35.523765,-78.30105,17z/data=!3m1!4b1!4m5!3m4!1s0x89ac6d5133e923f5:0x648f48379a9af80b!8m2!3d35.523765!4d-78.30105",pizza_inn,
Pizza Inn,150 NC Highway 43,VANCEBORO,NC,28586-8904,2522441666.0,"https://www.google.com/maps/place/Pizza+Inn+Carryout/@35.307492,-77.156825,17z/data=!3m1!4b1!4m5!3m4!1s0x89af2a2f3d3441a9:0x1fa9286b41923cef!8m2!3d35.307492!4d-77.156825",pizza_inn,
Pizza Inn,1517 E Main St,DUNCAN,SC,29334,8644338447.0,"https://www.google.com/maps/place/Pizza+Inn+Buffet/@34.911841,-82.104203,17z/data=!3m1!4b1!4m5!3m4!1s0x885783b508cef103:0xed3993c5827807e4!8m2!3d34.911841!4d-82.104203",pizza_inn,
Pizza Inn,1711 Bypass 72 NE,GREENWOOD,SC,29649-1608,8642290592.0,"https://www.google.com/maps/place/Pizza+Inn/@34.2173137,-82.1611673,17z/data=!3m1!4b1!4m5!3m4!1s0x88f80189aa10152b:0x42657c39ba0d0ede!8m2!3d34.2173137!4d-82.1611673",pizza_inn,
