Company Name,Address 1,City,State,Zip,Phone,Google Link,Company Name Processed,Status
Brixx Wood Fired Pizza,181 Main St,HOOVER,AL,35244-5068,2059890091.0,"https://www.google.com/maps/place/Brixx+Wood+Fired+Pizza/@33.3746933,-86.815106,17z/data=!3m1!4b1!4m5!3m4!1s0x8889222273629765:0x52a3e85b07ea7454!8m2!3d33.3746933!4d-86.815106",brixx_wood_fired_pizza,
Brixx Wood Fired Pizza,8594 E 116th St,FISHERS,IN,46038-1562,3178492749.0,"https://www.google.com/maps/place/Brixx+Wood+Fired+Pizza/@39.9570494,-86.0198192,17z/data=!4m5!3m4!1s0x8814b3817e1dccdb:0x55e4243690deae00!8m2!3d39.9570453!4d-86.0176305?hl=en",brixx_wood_fired_pizza,
Brixx Wood Fired Pizza,1424 Westover Ter,GREENSBORO,NC,27408-2009,3362352749.0,"https://www.google.com/maps/place/Brixx+Wood+Fired+Pizza/@36.0918218,-79.8146347,17z/data=!3m1!4b1!4m5!3m4!1s0x88531eb3a3b0713f:0xfd0a4d0a65e75082!8m2!3d36.0918218!4d-79.8146347",brixx_wood_fired_pizza,
Brixx Wood Fired Pizza,1133 Emmet St N,CHARLOTTESVILLE,VA,22903-4837,4342454050.0,"https://www.google.com/maps/place/Brixx+Wood+Fired+Pizza+-+Charlottesville/@38.0519486,-78.5027443,17z/data=!4m5!3m4!1s0x89b387b663f8c7e3:0x9e72a8ac4657ff26!8m2!3d38.0519444!4d-78.5005556?hl=en",brixx_wood_fired_pizza,
Brixx Wood Fired Pizza,7814 Fairview Rd,CHARLOTTE,NC,28226-4945,7042950707.0,"https://www.google.com/maps/place/Brixx+Wood+Fired+Pizza/@35.146597,-80.8089869,17z/data=!3m1!4b1!4m5!3m4!1s0x885420a0be5f36c9:0x503d86035a9527d8!8m2!3d35.146597!4d-80.8089869",brixx_wood_fired_pizza,
Brixx Wood Fired Pizza,225 E 6th St,CHARLOTTE,NC,28202-2537,7043472749.0,"https://www.google.com/maps/place/Brixx+Wood+Fired+Pizza+-+Uptown/@35.2275044,-80.8410776,17z/data=!4m5!3m4!1s0x8856a0249b1df305:0xda5be7d20f0e6d41!8m2!3d35.2275!4d-80.8388889?hl=en",brixx_wood_fired_pizza,
Brixx Wood Fired Pizza,9820 Rea Rd,CHARLOTTE,NC,28277-6680,7049402011.0,"https://www.google.com/maps/place/Brixx+Wood+Fired+Pizza/@35.0345855,-80.8059216,17z/data=!3m1!4b1!4m5!3m4!1s0x88542803ead36b23:0xa10271afc65a220e!8m2!3d35.0345855!4d-80.8059216",brixx_wood_fired_pizza,
Brixx Wood Fired Pizza,801 Eden Way N,CHESAPEAKE,VA,23320-3424,7575479824.0,"https://www.google.com/maps/place/Brixx+Wood+Fired+Pizza/@36.7729575,-76.2367509,17z/data=!4m5!3m4!1s0x89babcf2f0844f47:0x8661babf3f991c57!8m2!3d36.7729532!4d-76.2345622?hl=en",brixx_wood_fired_pizza,
Brixx Wood Fired Pizza,1909 Landstown Centre Way,VIRGINIA BEACH,VA,23456-1640,7576890403.0,"https://www.google.com/maps/place/Brixx+Wood+Fired+Pizza/@36.7732855,-76.0887294,17z/data=!3m1!4b1!4m5!3m4!1s0x89babf7fa6639c1f:0x874684bf22aaa384!8m2!3d36.7732855!4d-76.0887294",brixx_wood_fired_pizza,
Brixx Wood Fired Pizza,300 Indian Lake Blvd,HENDERSONVILLE,TN,37075-6220,6158265907.0,"https://www.google.com/maps/place/Brixx+Wood+Fired+Pizza/@36.3295063,-86.5896529,17z/data=!3m1!4b1!4m5!3m4!1s0x886440b97545a663:0xb5f1c95c0cbc0c35!8m2!3d36.3295063!4d-86.5896529",brixx_wood_fired_pizza,
