name,stars,text,timeSince,openStatus,key
Dave Richards,4.0,Solid pizza,3 weeks ago,Open,Anthony's Coal Fired Pizza 4805 Limestone Rd WILMINGTON DE 19808-1902 (302) 635-7013
Jamie Mack,4.0,"Very nice place, we were happy to find this one.  I've had coal fired pizza in the past and wasn't crazy about it (tasted like, well, burnt coal) but this pizza was excellent. Great crust and sauce, well balanced by the cheese and pepperoni on ours.  Servers were very friendly, good beer selection and lots of variety on the tvs.",a year ago,Open,Anthony's Coal Fired Pizza 4805 Limestone Rd WILMINGTON DE 19808-1902 (302) 635-7013
Mac Curry,5.0,The food here is awesome.,3 weeks ago,Open,Anthony's Coal Fired Pizza 4805 Limestone Rd WILMINGTON DE 19808-1902 (302) 635-7013
Jerry Stoneberger,5.0,Great wings and good pizza wonderful  service,3 weeks ago,Open,Anthony's Coal Fired Pizza 4805 Limestone Rd WILMINGTON DE 19808-1902 (302) 635-7013
Saugat Roy,4.0,It's really different than normal regular pizzas and good.,a year ago,Open,Anthony's Coal Fired Pizza 4805 Limestone Rd WILMINGTON DE 19808-1902 (302) 635-7013
Jamie Gilley,5.0,"Service was terrific. Food was great. Employees are being super careful, wearing masks and gloves. I highly recommend this restaurant for good food & nice atmosphere with amazing service.",2 months ago,Open,Anthony's Coal Fired Pizza 4805 Limestone Rd WILMINGTON DE 19808-1902 (302) 635-7013
Sydney Holecek,5.0,"Great service, delicious pizza, tasty drinks! This was my/our first time out to a restaurant in months and I couldn't have asked for a better experience.
I'll be back for the Cauliflower pizza! 🤤",2 months ago,Open,Anthony's Coal Fired Pizza 4805 Limestone Rd WILMINGTON DE 19808-1902 (302) 635-7013
Gina Wilson,1.0,"Never Again!   Their idea of No-Contact service is a joke.  Went inside to pay since car line was 12 deep.  Crowded with patrons not wearing masks, I did not want to stay inside and wait.  Waited outside, and then in my car when it started raining.  45 minutes later, went in again.  They said it had been ready for 15 minutes, they couldn't find me.  This operation is so poor I cannot describe.  I got the order cold.  The food is not that good that I will venture to try this again.  Maybe one in Florida. I would give no stars if possible.",3 months ago,Open,Anthony's Coal Fired Pizza 4805 Limestone Rd WILMINGTON DE 19808-1902 (302) 635-7013
Abby Hochstetler,1.0,"I have loved Anthony’s pizza for years. Literally one of my favorite restaurants. However, the hostess at this location was one of the rudest people I’ve ever encountered. She snapped at us for not having a reservation after I had specifically called ahead and was told that I didn’t need one. The restaurant was nearly empty but she acted as though it would be a huge bother to seat us. We ended up walking out of the restaurant due to her rudeness and will not be back.",3 months ago,Open,Anthony's Coal Fired Pizza 4805 Limestone Rd WILMINGTON DE 19808-1902 (302) 635-7013
Kimberly Bryson,5.0,The fresh squeezed orange crushes were amazing!!! The Ron Paul pizza still hits the spot and the wings and Italian salad remain a favorite.,a month ago,Open,Anthony's Coal Fired Pizza 4805 Limestone Rd WILMINGTON DE 19808-1902 (302) 635-7013
