name,stars,text,timeSince,openStatus,key
Henrietta Woods,5.0,Restaurant was not busy. We were a big group with children and were seated promptly. We ordered wings and meatballs as appetizers and both were excellent. I'm not a big fan of meatballs but I have to say I loved this ones. Wings were very tasty with lots of meat. The pizza is thin crust which is not my favorite but I can say It was delicious. They have a good selection of beers. Also. they have a happy hour but you need to be seating in the bar to enjoy the offer.,a month ago,Open,Anthony's Coal Fired Pizza 11037 Pines Blvd PEMBROKE PINES FL 33026-5217 (954) 443-6610
Leduan Flores,4.0,"Awesome place, I love the pizza here, if you want to enjoy a very well made pizza you have to visit this place. The environment is really good and the prices are affordable. I would love to see more options of starters/appetizers that were related to Italian food or pizza, but overall is a great restaurant to spend the night.",8 months ago,Open,Anthony's Coal Fired Pizza 11037 Pines Blvd PEMBROKE PINES FL 33026-5217 (954) 443-6610
Leon C.,2.0,"Overrated.
If you are looking for good  tasty flavors this is not the place.
I would suggest this place to friends that want o eat enough, because the portions are quite larger or at least it feels that way.
The price is fare comparing the amount of food you are getting.
Service is fine
Salad was fine
Pizza was ok
Wings were ok
This was a To go order with no delay picking up and eating very shortly .

I hope this help.",2 days ago,Open,Anthony's Coal Fired Pizza 11037 Pines Blvd PEMBROKE PINES FL 33026-5217 (954) 443-6610
Enid Beniquez,5.0,Service Alex is very friendly and helpful 2 times I've been there he's always smiling and the best Pizza,4 days ago,Open,Anthony's Coal Fired Pizza 11037 Pines Blvd PEMBROKE PINES FL 33026-5217 (954) 443-6610
Matt,5.0,"Just relocated from Tampa, so decided to try a familiar place and it was very consistent experience in both locations. Excellent service, prompt, friendly, Gabrielle was knowledgeable about menu and other servers were quick to help pre-bus tables, seat guests, etc.  Good teamwork!

Pizza of course great.   They do it ‘well done’ AS IT SHOULD BE...and we ask for it a bit MORE we’ll done as u can see in pics.  Pizza is about the dough and it’s flavorful, just enough’ hew’ and the char!  Ingredients are fresh...we love the Italian long peppers for some kick!

Also had a salad good portion for two and the chickpeas are a nice touch.  Simple, solid O&V vinaigrette.",8 months ago,Open,Anthony's Coal Fired Pizza 11037 Pines Blvd PEMBROKE PINES FL 33026-5217 (954) 443-6610
Gilles Marrero,1.0,"The pizza was good  but $12 for a personal pizza, really guys that wasn't even 10"" in diameter, don't waste your time you can get better pizza across the street at fantasy pizza.",a month ago,Open,Anthony's Coal Fired Pizza 11037 Pines Blvd PEMBROKE PINES FL 33026-5217 (954) 443-6610
eleanor greco,5.0,"You usually have a line to wait in, but it is definitely worth the wait.  The staff there is always very friendly no matter how busy they are.",a week ago,Open,Anthony's Coal Fired Pizza 11037 Pines Blvd PEMBROKE PINES FL 33026-5217 (954) 443-6610
Charles Wen,4.0,"So this time I tried the Anthony's in Pembroke Pines. Service, as always, is very attentive, plates are fired quickly, waiter was present without being obtrusive. Light should be regulated better as there were no shades to moderate the glare from outside. I had the Italian spring salad. The chicken tasted bought cooked and not freshly made. Highly salted, like a cold cut. The rest of the salad was fine. We also ordered a square margherita pizza, tasty. We had the meatballs for appetizer and they did not disappoint. The one low point, though, the hostess in her quickness to seat someone almost knocked our pizza peel off its stand and did not come back to apologize. It is not a large complaint, but it is not in step with the obviously superior training that Anthony's implements.",a year ago,Open,Anthony's Coal Fired Pizza 11037 Pines Blvd PEMBROKE PINES FL 33026-5217 (954) 443-6610
jake malone,5.0,"Excellent service, hand tossed pizza and beer.",a year ago,Open,Anthony's Coal Fired Pizza 11037 Pines Blvd PEMBROKE PINES FL 33026-5217 (954) 443-6610
Keenan Stacks,5.0,"Got the meatball and ricotta cheese pizza, it was superb and very tasty!! But I would have to say it is quite pricey though, and wished they had some More sides available. They only have meatballs, salad, and wings. I literally went down the street to Arby's and bought some Mozz sticks and jalapeño poppers. It was a great Sunday meal! 5/5",2 weeks ago,Open,Anthony's Coal Fired Pizza 11037 Pines Blvd PEMBROKE PINES FL 33026-5217 (954) 443-6610
