name,stars,text,timeSince,openStatus,key
Ramona Riley,5.0,Amazing food! Fresh salad bar! Customer service was EXEMPLARY! MAN I HIS IS THE BEST LITTLE PLACE!,a year ago,Open,1000914534
Alvino Garza,5.0,Great place and great variety of food.,a year ago,Open,1000914534
Darrin Williams,5.0,Good laid back buffet. Friendly service and they had good cookies when we were there.,a year ago,Open,1000914534
Gabby Botello,5.0,Their pizzas are amazing and I love how teammates are nice to you,a year ago,Open,1000914534
Rhiannon Hume,4.0,"I love the pizza, but they never answer the phone.",2 years ago,Open,1000914534
Rachel Farris,5.0,Always great pizza and homemade food. Yummy!,2 years ago,Open,1000914534
Bridgett Rather,2.0,Great pizza! But I'm giving them 2 stars because they NEVER answer their phone for to go orders!,2 years ago,Open,1000914534
mrd 1314,5.0,Great pizzas and quick service. Need updates,2 years ago,Open,1000914534
Samantha Turner,4.0,The staff is great and the food was hot! I will go back next time I am craving pizza in Jacksboro.,2 years ago,Open,1000914534
Jim Packer,5.0,Fantastic Pizza and salad bar buffet!,2 years ago,Open,1000914534
Something's up with Steven,3.0,The staff is excellent. The pizza is good but the buffet was disappointing.,2 years ago,Open,1000914534
Junior Gilliland,1.0,Was nasty got sick from eating there,2 years ago,Open,1000914534
tanner spikes,5.0,Great pizza and service,4 years ago,Open,1000914534
Richard Cadwallader,1.0,Food was nasty,a year ago,Open,1000914534
clay griffin,3.0,Clean but overpriced for what you get,2 years ago,Open,1000914534
Geri Allen,5.0,Awesome food,2 years ago,Open,1000914534
Larry enslinger,3.0,average pizza place,3 years ago,Open,1000914534
Ed Rhodes,4.0,excellent pizza place,3 years ago,Open,1000914534
Conrado Guerra,5.0,Best pizza place ever,3 years ago,Open,1000914534
Space,5.0,Great pizza and wings,4 years ago,Open,1000914534
Marilu Horton,5.0,,a week ago,Open,1000914534
the GonelonG,5.0,,2 years ago,Open,1000914534
Javier Aguilera,5.0,,a year ago,Open,1000914534
Makoa Jennings,4.0,,a year ago,Open,1000914534
Adrian Garza,5.0,,a year ago,Open,1000914534
Robert Tomison,4.0,,2 years ago,Open,1000914534
John Townley,3.0,,3 years ago,Open,1000914534
Collin Perry,3.0,,a year ago,Open,1000914534
Erik Penry,5.0,,a year ago,Open,1000914534
Nicholas Buckner,3.0,,2 years ago,Open,1000914534
James Henry,4.0,,a year ago,Open,1000914534
Darrin Williams,5.0,,a year ago,Open,1000914534
Tara Cunningham,5.0,,2 years ago,Open,1000914534
Brandon Cason,5.0,,2 years ago,Open,1000914534
Lupita Resendiz,1.0,,2 years ago,Open,1000914534
Robert Belyeu,2.0,,2 years ago,Open,1000914534
Tabetha Reagan,2.0,,2 years ago,Open,1000914534
Brianna Ahern,5.0,,a year ago,Open,1000914534
Lori Venable,5.0,,a month ago,Open,1000914534
Mackenzie Ferreira,5.0,,2 years ago,Open,1000914534
Brian Newby,4.0,,2 years ago,Open,1000914534
christian cleghorn,4.0,,2 years ago,Open,1000914534
Jay Clearly,4.0,,2 years ago,Open,1000914534
Dawn Elmore,5.0,,a year ago,Open,1000914534
Matt Windham,5.0,,a year ago,Open,1000914534
Kelly Wilhoit,5.0,,3 years ago,Open,1000914534
Celeste Shepard,5.0,,2 years ago,Open,1000914534
Alexis Daluz,5.0,,a year ago,Open,1000914534
Christopher Bowman,3.0,,2 years ago,Open,1000914534
Jesica Bradley,5.0,,2 years ago,Open,1000914534
Tim Bubel,2.0,,4 years ago,Open,1000914534
Timothy Bergman,4.0,,3 years ago,Open,1000914534
Brian Isbell,5.0,,a year ago,Open,1000914534
Tara Stephens,5.0,,4 years ago,Open,1000914534
Jonathan/Gumby Dunn,5.0,,2 years ago,Open,1000914534
