name,stars,text,timeSince,openStatus,key
KTB Willis,4.0,"We ordered a pizza & hot wings from here on a Saturday night. They told us 45 minutes & were right on time. The hot wings were excellent, great heat but still had a great flavor. The pizza was excellent! If we ever stay in the Post Falls area again, I'm sure we will order from them again.",5 years ago,Closed,2000053476
Jesse Scott,1.0,"The place is filthy!! Ran by a group of kids who managed to smoke multiple cigarettes but couldn't  clean the tables. Bathroom covered in paper towels, stuff all over the floors, not only were the cheese containers filthy but also empty. …More",4 years ago,Closed,2000053476
Jeff Gilleran,4.0,"One of the only pizza places that has ""Shrimp"" for a topping.
I ordered a Large Shrimp pizza, with canadian bacon, and bacon.
Service was ok, but the wait was pretty long, (over 20 minutes). …More",5 years ago,Closed,2000053476
Prophetaur,1.0,Called in 40 minutes before closing to order a pizza.  Sat on hold for almost 15 minutes before I was helped and told they weren't taking to-go orders anymore.  Excellent strategy to close early.,6 years ago,Closed,2000053476
Id Gray Wolf,5.0,Love the place. Excellent pizza. Staff friendly and easy to deal with.,7 years ago,Closed,2000053476
Rich May,5.0,It's the crust. It's as good as Papa John's crust. Love it.,9 years ago,Closed,2000053476
Tricia Jones,1.0,"My husband, daughter and went to have lunch got there at 1:35 pm so we could have the buffet there was only 4 slices of pizza that looked so old and the guy that took our order refused to make any more he's very rude and was to busy eating to even say hello we will not be back",5 years ago,Closed,2000053476
Philip Lind,5.0,good,5 years ago,Closed,2000053476
Sarah Rasmussen,5.0,Excellent pizza!!,7 years ago,Closed,2000053476
Tracy A. Lang,5.0,,4 years ago,Closed,2000053476
