name,stars,text,timeSince,openStatus,key
Xavier Turrubiate,5.0,"This place is worthwhile. The pizza here definitely meets high expectations, and I'm satisfied with my visit. One thing to note: The Wait. When you enter the door you should expect a wait of up to a hour, or more. They use a text messaging …More",a month ago,Open,2000756358
Annette Sims,3.0,So I wanted to try this pizza place was Craving Pizza So I Got a Pizza to go!! The sauce  was tasteless!! Rubbery Cheese Tasteless as Well. And kinda pricey for a Small 10 inch $22.00 ... Maybe if I had ate in the Restaurant but with an hour and 40 min waiting that wasn't happening.. So to say the least I wasn't Impressed at all,5 days ago,Open,2000756358
Jaqueline Juarez,1.0,"do not come here. if i could rate a NEGATIVE 5 stars, i would. the kitchen manager does NOT have it together. by the good grace of god he’s been able to remain as manager here. the overall functionality and quality stems from the problem …More",a week ago,Open,2000756358
Matt in Christ Always,2.0,"MY FIRST TIME HERE, LAST TIME TOO...
MANAGEMENT I thought  was  not proper in serving within a reasonable time table.  TOO  long of a wait for the pie and drinks and appetizer, etc   Bathroom in …More",3 months ago,Open,2000756358
Gail Dunn,5.0,"Very good food and drinks. Server was friendly and knowledgeable of the menu. Pricey, but worth it.",5 days ago,Open,2000756358
Dan Trevino,5.0,Deliscous pizza with good crust. The secret to great pizza is the crust and Grimaldi's doesn't disappoint. I need to try their calzones nest visit. The 16 inch was more than enough for two but if you have a hearty appetite you can go for the18inch. I will be back.,3 days ago,Open,2000756358
Angélica M. Padrón,5.0,"Wow!!!! You can't go wrong with a Grimaldi's pizza! It is definitely gourmet and so yummy....a recommendation that you won't regret: add ricotta cheese. Just trust me on that. After trying it, I won't order a pizza without ricotta!",a week ago,Open,2000756358
Michael Wait,1.0,Ordered pizza on Friday at 8:08pm through uber eats. Got a message at 9:21pm that they canceled my order. Do better with your online ordering/delivery.,2 days ago,Open,2000756358
Ed Earl,5.0,Always a great place to pick up an authentic Brooklyn pie. Just the right crunch on the crust and flavorful throughout. Staff is great.,a month ago,Open,2000756358
Matt Walsh,2.0,"Staff VERY rude and ARROGANT; treated me as if my presence was an annoyance to them. Picked up order around lunch time(1:30). Should have been ready when I arrived and there was a bag there at the bar, but I was defiantly told my order was …More",2 months ago,Open,2000756358
Ron Rubio,5.0,What a great thin crust pizza. Love the small pepperoni they use. Caprese was fresh and delicious. Calzone was enormous!,3 weeks ago,Open,2000756358
Paul Tristan,5.0,"Great food.  The wait is not as long as mentioned but considering the status quo these days it’s what we all have to expect.  Now the food and service.  Outstanding!   Thanks.  Had a great server, Paul good experience",4 months ago,Open,2000756358
Edward Walker,2.0,Horribly rude hostesses working the entrance ignoring customers.  Waited 45 minutes to pickup a 2 pizza and caesar sald order for grubhub.,2 days ago,Open,2000756358
Andrew Trevino,1.0,The past 3 times have given nothing but bad service. Good luck getting them to answer the phone since i have been trying to place an order and online doesn't appear to be in effect. The staff acts like it's retail. You need pants so we …More,6 months ago,Open,2000756358
Google Account,3.0,"They gave us burnt bread, but the pizza and the Chianti was yummy yummy. I really do love there pizza style",3 months ago,Open,2000756358
April Marie,4.0,Good pizza... even better calzones,3 days ago,Open,2000756358
Richard Pilhofer,5.0,"Came with my wife, we we're both extremely pleased at the at the quality of food & the level of service. Our server Paul, ensured that we were taken care of to the highest extent. The Pizza was amazing & I will definitely be recommending to more people. Will definitely come here again!",5 months ago,Open,2000756358
Farmer Ted,5.0,"We don't come often but we know what we get when we do and it's always delicious. Great food, cold beer, and friendly staff. If there was a negative it was the gnats that kept flying around us and the surrounding tables. It wasn't a deal …More",9 months ago,Open,2000756358
CJ Jordy,1.0,"So, the food was pretty good, service was good initially. They don't have a kid's menu, but offered to do a quarter of our pizza in just what my daughter wanted if we got an 18"". Said they could do 1/4, 1/4, 1/2 for a family pizza as well, …More",6 months ago,Open,2000756358
Ronald Perez,1.0,Don’t go between 3:15 -5 pm.   They clean ovens and expect to wait two hours.  Went for birthday party and only had time for a salad.  Just got up and left after that.,2 months ago,Open,2000756358
Stephen Morgese,5.0,"Grimaldi's Pizzeria is a franchise that makes great-tasting brick oven pizza. The crust is thinner and crispy, which is very iconic of the world's best pizza in New York. We ordered an 18-inch Margherita Pizza and a glass of the Moscato …More",6 months ago,Open,2000756358
Greg Rodriguez,1.0,Horrible service. Waited outside for 2hrs. When I was quoted 1hr.  Spoke the manager who looked like had been eating all the pizzas and she was very rude. Once we got seated we had a small uneven table. Do not waste your time at this location.,a month ago,Open,2000756358
Lee White,3.0,"It is good pizza, a little expensive, but good.  I've been to New York plenty of times, it is cooked like NY.  It doesn't taste like it, but it is still good.",a month ago,Open,2000756358
Just Jonny,3.0,Okay the reason for the three stars is because in the second picture you can see how raw the crust is. Now maybe they can accommodate people who want their crust a more cooked and I can easily give this place a five stars because the …More,a year ago,Open,2000756358
James Lauer,4.0,Last night was our 3rd visit and everytime the pizza is great.  Sometimes services is not always as prompt as expected but the manager was eager to resolve any issues.  (Our pizza order got skipped in the kitchen).  I see a lot of …More,a year ago,Open,2000756358
Mina Defee,4.0,"I normally wouldn’t pay much for pizza, but sometimes I make an exception for Grimaldi’s. …More",10 months ago,Open,2000756358
Monica Avila,4.0,"Really nice pizzas, great size and with a really thin crust, 4 cheese pizza is my favorite! Great service and a great place to go with friends and big tables.
$$",a year ago,Open,2000756358
Luis Cotto,5.0,Great Pizza! Quality Ingredients that make you enjoy every bite! Friendly Staff💪,a year ago,Open,2000756358
Roxane Faz,5.0,Pizza was delicious and hot. Service was Awesome the staff were helpful on menu  and friendly.,3 months ago,Open,2000756358
Denise Adams,5.0,Food was amazing as always. Service was great!! Thanks Kendra!!,4 months ago,Open,2000756358
Jason Brown,3.0,"Had the traditional 16"" with pepperoni and sausage. The sausage was pretty good but the pepperoni wasn't even as good as the Hormel stuff from the grocery store. The dough was really good, fantastic flavor in the crust. The sauce was a bit …More",a year ago,Open,2000756358
Lauren Ruiz,5.0,"Me and my husband ate here for the first time tonight and the service was outstanding. Our waiter, Jordan was very friendly and attentive. The pizza was the best we’ve ever had and the wine selection was great! Everything tasted so fresh. We will definitely be going back!",10 months ago,Open,2000756358
