name,stars,text,timeSince,openStatus,key
Nicholas Wilson,5.0,Great pizza and service! This is perfect for a semi laid back date. Their crust on the pizza could be a source of contention and some could find the toppings overwhelming. There are multiple options for toppings and the customization allows for changes to the signature pies. They do have other entrees than pizza.,a day ago,Open,2000628720
Gordon Shaffer,5.0,Limited capacity and socially distance makes for less crowded & quieter conditions than usual. Indoor seating and outside dining.  The tables outside are warmed by electric heating from above.  Warmer than around the fire pit. The pizza is …More,6 days ago,Open,2000628720
Diane Leiter,4.0,"I have enjoyed Mellow Mushroom since I lived in North Carolina and discovered it. This one is really nice, good location with plenty of parking. Handicapped accessible, outdoor and indoor dining and an area for children's parties. And as always, the food is good and the wait staff friendly and helpful.",2 months ago,Open,2000628720
Emma Burge,5.0,"Ordered a pizza for pick up for the first time from this location and I’m IN LOVE. I lived in Newport News for 3 years and didn’t particularly care for mellow mushroom there, but here I could tell how fresh the ingredients were and my pizza was ready in less than 20min. I will definitely be coming back!",a week ago,Open,2000628720
Fee Bee,4.0,Mellow mushroom had seating on the patio and made sure to enforce social distancing and masks. There are heat lamps above each of the tables outside so when the weather gets cooler it should still be comfortable to sit on the patio. That …More,a month ago,Open,2000628720
Frank Petroski,5.0,"Great restaurant. Susan and her team hosted an event for the Midlothian Business Alliance and were wonderful hosts. I highly recommend Mellow Mushroom for dinner, catering, or if you're looking for a great place to host an event. They even have a spacious outdoors perfect for pandemic-friendly events.",2 months ago,Open,2000628720
Jay Garrett,5.0,"Great food, amazing service. Our waitress Stacy was awesome and went above and beyond to make sure we were taken care of and the two young children with us were entertained and well fed. First time at this particular MM and can't wait to go back.",2 months ago,Open,2000628720
SomburZ,4.0,Great food had to wait 45 in the car for a table but what can you do #covid,4 weeks ago,Open,2000628720
V Dendy,1.0,"Quality has gone down compared to 8 months ago. Major complaints are as followed:
- Long wait. Arrived and ordered small pizza, received food 30 minutes later, …More",a month ago,Open,2000628720
Marla Conlin,5.0,The cheesy garlic bread was so good it could have been the meal. The pizza was awesome. The best part was my son got a free cookie sunday for his birthday!  Definitely going to go back!,a month ago,Open,2000628720
Jessica Black,5.0,Great customer service and very clean restaurant! Gluten free options and fresh ingredients,5 days ago,Open,2000628720
Kim Crowley,5.0,"Great food, Covid compliant staff and plenty of outdoor seating",3 weeks ago,Open,2000628720
Christina C.,5.0,"This location is BEAUTIFUL. I love the artwork. The pizza is fantastic, the drinks are solid, the atmosphere is classy but casual. Great for a night out. Would not recommend after 5pm for small children simply because it's more of a date/friends night out type atmosphere, but during the middle of the day it's probably fine.",3 months ago,Open,2000628720
Linda Sy Savane,5.0,"Pricey, but worth it. Delicious food. Great customer service.",3 weeks ago,Open,2000628720
Nick Mira,5.0,I had the most PLEASURABLE experience with the takeout service tonight! The young man on the phone (Derrick I think it was?) was EXTRAORDINARY with taking my order and meeting my every needs! Then the young lady helped get my food in record time! 10 out of 10 would recommend eating at this location!!!,3 months ago,Open,2000628720
Michelle Morneau,4.0,"Delicious pizza...great crust. Love the atmosphere and seating. Restrooms very clean. Had to send back chicken wings to get crisped up more. No problem, came back fine. Very good service.",4 months ago,Open,2000628720
Lauren Hill,4.0,Food was good and priced fair!! The decor is super fun. Will definitely be going back! The spinach artichoke dip is some of the best in the area!!! Our sever was a bit ehhh but overall good experience.,a year ago,Open,2000628720
Richard Keffer,5.0,Absolutely awesome atmosphere and food was delicious definitely will be returning  (holy shitake pizza),a month ago,Open,2000628720
James Elswick,2.0,The mushroom pizza was ok but very lack luster the Hawaiian the sauce was cold i also got the spinach artichoke dip that was by far the best thing and we got pepperoni and cheese  and the pesto bread sticks they were ok for us this was not worth the 70.00 or the 2 hour wait,2 months ago,Open,2000628720
Huck Nicola,1.0,Our first experience was not good after moving to the area but we decided to try it again.  After waiting 30 minutes for a table of 4 we were asked to sit outside so we said sure!  Once outside we were put at a table without heaters.  Way …More,3 weeks ago,Open,2000628720
Michael Venable,5.0,This is our new official pizza spot. Blows everyone out of the water in terms to taste. Fans for life!!!,a month ago,Open,2000628720
dylanthe3rd651 gaming,5.0,"Fresh food great service. Before and during pandemic. Thank you guys for being there. Very recommended. Great gluten-free pizza, the only place I'll order gluten-free pizza.",4 months ago,Open,2000628720
Glen Rathke,1.0,"Stay far away from here; you will be lucky if your order is only 15 minutes late. This place is not compatible with 3rd party delivery services.
. …More",3 months ago,Open,2000628720
Stan Buerke,5.0,Get the order correct  the first time and variety  of choices  not found elsewhere.  Also one of the best tasting  pies I've ever  had,3 months ago,Open,2000628720
Nicholas Marks,3.0,"Pizza is good, but wayyyy too much crust. For what you pay, you expect more pizza.",2 weeks ago,Open,2000628720
Rebecca McDaniel,4.0,"After Covid:
We visited here for the first time tonight. Our server, Jon was on point with his service. The place is modernly decorated and the food is amazing. The only reason I can give this 4 starts is because of the kitchen wait time could of been faster.",3 months ago,Open,2000628720
Gregory Carter,3.0,"Service was good, we go there a lot. This was the first time we can say pizza was not great and spinach  dip was cold in spots",3 weeks ago,Open,2000628720
Bryan Hearn,5.0,"You can find great food anywhere, but to find great people is what makes an establishment soar with greatness! Heather and her staff have been rocking it through the constant changes in this crazy world we are living in and I’m happy to say …More",6 months ago,Open,2000628720
Rashmin Dave,3.0,"It was dinner plan with relatives so came here around 8. First impression for interior and front desk was welcoming and good.
we ordered garlic bread, salad and mega veggie pizza. …More",a year ago,Open,2000628720
P Paul,3.0,"Pizza's decent, I'm a northerner so pizza is my religion. However, the avocado hoagie is to die for. Service is generally okay. The last time were there our server came to our table to check on us once, we had to hunt her down when we …More",3 months ago,Open,2000628720
Consis King,5.0,"Great food and atmosphere, if you love pizza you'll love this place!",a month ago,Open,2000628720
Mike Caylor,5.0,Best pizza I've had in a ling time.,3 weeks ago,Open,2000628720
Jason Tavernier,5.0,"The ingredient choices were great, the decor was eclectic,  and the waitstaff were phenomenal.  Will definitely be going back.",a year ago,Open,2000628720
Matty B,5.0,Great customer service and awesome tasty food !,a week ago,Open,2000628720
jay hawthorne,5.0,"Great food, Great customer service. Will definitely go back..",a year ago,Open,2000628720
Tamara S,5.0,Mother of pearl! How is yalls pizza go dang good!?!?! This is the first time I have ordered pick up from MM and the first time I have ever ordered a mostly mushroom pizza and holy moly! It was so good! MM has changed the way I look at pizza …More,3 months ago,Open,2000628720
Laura Arnold,2.0,"Pizza was cold and undercooked, and kitchen ignored our request for light sauce. Server was great but food was very disappointing.",2 months ago,Open,2000628720
Daniel Pendergrass,3.0,"The food is typically pretty good but it is historically slow and the service is sometimes suspect.  The most recent visit the pizza was lukewarm, wrong (they missed both the light sauce and extra cheese), and the service was mediocre (neither my wife nor myself had a drink refilled the entire meal).  I know its corona but still.",4 months ago,Open,2000628720
