name,stars,text,timeSince,openStatus,key
Prabhat Joshi,5.0,"Excellent places to celebrate birthday and family get-togethers.
This is my third birthday celebration at this place and I've always liked the 🍕. Very nice gaming option and adequate for the kids.",2 years ago,Closed,2000053038
David Little,4.0,Good place to bring the kids for pizza and games.  The pizza is good quality unlike other similar places.  The game selection is somewhat limited but still decent for smaller kids and toddlers. The staff has always been friendly and the place is clean.  Overall a good place to spend an hour on a Friday night.,2 years ago,Closed,2000053038
Judith's sweet shop,5.0,Really good place,a year ago,Closed,2000053038
Christine Rowlan,5.0,Love this Peter Piper. It's a little smaller but they still have a jungle gym which my younger ones love. You can also see the whole play area from the dining area or sit in the dining area way up front if you don't want to be by the …More,a year ago,Closed,2000053038
sportsdocaz,4.0,"This is a good place for a little kid’s birthday party. It can get VERY busy on the weekends. I could not imagine coming here really just to eat the food. The pizza isn’t bad, but nothing to rave about. They have recently added a bunch of …More",2 years ago,Closed,2000053038
Celsa Stiffler,4.0,Definitely worthy of trying it out and making it a regular if it is not too far. The sauce was pretty amazing and on the top end of pizzas in the city.  Service was also great by the way!,a year ago,Closed,2000053038
Stan Thomasson,5.0,Came here for our grandson's birthday party. The mom is very busy so it was nice to have a place that can take care of everything for the party. The kids love the games and how do you turn down a request for more tokens. Just good old fashion fun and a little competition we the kids. A good price for a fun time together.,2 years ago,Closed,2000053038
Matthew Kuraja,2.0,Multiple games were not giving out the expected tickets for prizes. Some games were out of order and would just reset in the middle of the game. Many parents were telling staff but the staff didn't seem to do anything about it. They just …More,3 years ago,Closed,2000053038
Clinton Landry,5.0,Always have a good time at this particular Peter Piper. I had my 3 year old's birthday here. There were a few mistakes and the staff corrected it immediate. The eating area and game area always seem to be well kept for a kids style pizza place.,2 years ago,Closed,2000053038
Sean Rice,4.0,"It's a Peter Piper pizza. As these places go, this was newer and cleaner than others I've been to. We were here for a birthday party, and the kids really had a good time, even on a smallish token budget. The pizza isn't terrible either, but it's not anything really special.",2 years ago,Closed,2000053038
Deborah Romero,5.0,"Great staff, very helpful with the birthday party! Excellent! I would recommend for any party or just a night out with the family!",a year ago,Closed,2000053038
Katherine Cloos,1.0,The first time we came was amazing. Just spent $40 on just tokens. So many of the games wouldn't spit tickets out or took our tokens and the games wouldn't even work. We had to ask for help between every other game.  I wouldn't waste your money..,3 years ago,Closed,2000053038
Shutitdownnow06,5.0,Raelly good food and good staff,2 years ago,Closed,2000053038
mike melanson,4.0,"Kid loved it, as expected!  Would love an expanded beer menu for the adults listening to kids running around and yelling all day... think of the parents!",a year ago,Closed,2000053038
Steven Phillips,2.0,"Really disappointing, took my son there for his birthday. It was the only place he wanted to go and they booked the entire place for a PTA event. Should build in a buffer so those people that would still like to visit and spend the evening/money can do so.",2 years ago,Closed,2000053038
Autumn lucchetti,1.0,"Just spent $60 to take my kids to have fun
The only reason they get one star was the food was good but the 75% of the games didn't work they either stole tokens or didn't give tickets or they were just …More",3 years ago,Closed,2000053038
Jessica Chandler,5.0,"Fun family place loud with the kiddos running around but that's expected easy to win games and prizes. The only down fall is if its not your regular Peter Piper and you have leftover tickets, you have to use them only at that location so it can be a pain",2 years ago,Closed,2000053038
Juan Martinrz,5.0,Good customer service place with clean games were good good time,a year ago,Closed,2000053038
Bob Wilcox,3.0,Went for the lunch buffet and was disappointed. I got there when it started and I could tell the pizza had been sitting out for a while. After all the original pizza got eaten and they made fresh ones.it was much better. Many of the games are now two coins so it cost a lot more to keep the kids entertained.,3 years ago,Closed,2000053038
Leo guzman,3.0,It was ok.. may i suggest to add sauce to the middle of the pizza not just at the crust area. If i wanted cheese pizza no sauce i qould have ordered it. Also don't make the holes at the bottom of the pizza a solid crust on the bottom is way …More,2 years ago,Closed,2000053038
Donna Courtney,5.0,"We love Peter piper pizza,  we have all are Birthdays there.",a year ago,Closed,2000053038
gingerdeadman 31,5.0,It's one of the cleanest peter pipers I've been to. And the food was cooked really well too.,2 years ago,Closed,2000053038
Michael Potavin,4.0,"I am always satisfied with the service here even though sometimes mistakes are made. We asked for a medium veggie pizza, got a veggie with sausage, which for some might be an upgrade, but we are vegetarian, so nope. We were hand delivered …More",2 years ago,Closed,2000053038
D Nisbet,5.0,Kid's birthday.  The kids had a fun time.,2 years ago,Closed,2000053038
Maria *Mia*,4.0,Great for younger kids. Good pizza great variety of games. Convenient location.,2 years ago,Closed,2000053038
Dalton Brown,5.0,Great experience for children and adults. We had really great time.,2 years ago,Closed,2000053038
Elizabeth Moya,1.0,"My family and I decided to visit today 9/9/17 to enjoy some pizza , although the food was good some of the games were taking out token and not dispensing our tickets , we also had a female staff member with a really bad attitude running the …More",3 years ago,Closed,2000053038
Chantia Chad Kaufmann,4.0,"Good pizza, wings okay, need more games.  Seems to be a smaller PPP. With that said we will be back.",2 years ago,Closed,2000053038
Justin Marc Williams,5.0,My daughter is almost 3. This place is great for her and a well priced buffet.,a year ago,Closed,2000053038
Kathy Watts,4.0,The kids had a great time. The kids had a ton of fun and it was CLEAN!! Pizza was like a Totinos. My reason for knocking off a star,3 years ago,Closed,2000053038
Robert Stinson,5.0,Fun  place for games and pizza,a year ago,Closed,2000053038
Terry Abbott,5.0,They're all you can eat buffet is absolutely wonderful like always good price,2 years ago,Closed,2000053038
Jamie Grange,4.0,"Kids had a blast, clean, reasonably priced",2 years ago,Closed,2000053038
PBJ Gaming,4.0,Great food. My family bikes up there a lot for the lunch buffet and we constantly get coupons by mail. Fun games. Took a star because the tables and games are constantly sticky and gross.,4 years ago,Closed,2000053038
Bala Ravindran,5.0,Great place for kids... Great food and reasonable prices,2 years ago,Closed,2000053038
Kim Mehin,4.0,Decent Pizza but a lot of fun for the little ones.,a year ago,Closed,2000053038
Mark Howard,4.0,Great place for the kids to have fun while enjoying pizza,2 years ago,Closed,2000053038
Chrisy Blevins,5.0,Customer service is awesome!! Above and beyond. Had a great time!,2 years ago,Closed,2000053038
John Stacy,4.0,I didn't think it was all that great the kids loved it so that's what counts,2 years ago,Closed,2000053038
John Gerner,1.0,Food was cold ordered  wings with out Sauce with bones .got the opposite.  Disappointed.,2 years ago,Closed,2000053038
Pat P,4.0,Good. No problems got our food and drink and birthday parties it up.,2 years ago,Closed,2000053038
Rodrigo Condé,5.0,Very good! Take care about machine games to entertain your kids: the machines doesn't work well.,2 years ago,Closed,2000053038
Joe Alessi,3.0,So so pizza and wings.  Games and play area were very clean.  Would go more often if pizza prices were a little more reasonable.,3 years ago,Closed,2000053038
Chelsea Bailey,2.0,"I had brought my kids in for pizza and the staff was very friendly. I let my kids play and the food was good. Before we left we saw the manager, I think her name was Christina, yelling at one of the employees in front of the other staff and …More",4 years ago,Closed,2000053038
elias padilla,3.0,Large cheese pie would be considered a medium size anywhere else!,2 years ago,Closed,2000053038
michelle crable,5.0,"service is great, buffet is awesome and they will special order for buffet, awesome for kids of all ages.",2 years ago,Closed,2000053038
Tracy Smith,4.0,"Polite staff, clean facility, enjoyable atmosphere for families",2 years ago,Closed,2000053038
Rick Android,4.0,Pizza wasn't actually that bad. Kids had a great time.,2 years ago,Closed,2000053038
erik victoria,5.0,Still a great place for kids and good enough pizza for the adults to enjoy.,2 years ago,Closed,2000053038
David Parmigiani,2.0,"It's been a while since I've eaten here, I'm not impressed with the food. Especially the pizza! The games and prizes even have less than before.",2 years ago,Closed,2000053038
Clayton Hunter,3.0,Buffet was good and well serviced. We were the first ones through the door that day but found dirty tables and chairs throughout the place. You just opened for the  day. Night crew is slacking.,4 years ago,Closed,2000053038
John Lamb,2.0,"The pizza is ok at best, but it is meant for kid parties.",2 years ago,Closed,2000053038
Voices InMyHead,5.0,Great staff & pizza!,2 years ago,Closed,2000053038
Shawn Bushey,4.0,Great place to bring the kids to run a muck,2 years ago,Closed,2000053038
