name,stars,text,timeSince,openStatus,key
Jenny Games,4.0,Sometimes it’s good and sometimes it’s not. It varies... last time I went here was 2 days ago I got a meat lovers stuffed crust which was $20 and that is a lot for a pizza.... the pizza just didn’t taste fresh particularly the meats... Like …More,6 days ago,Open,1000805224
Lawrence Simm,5.0,"The big dinner box is great deal you get alot of food for cheap.

And surprisingly the wings are delicious.",a week ago,Open,1000805224
Starreyes Davis,1.0,"Something has changed with the dough. The crust taste different and is less airy. I have tried it twice in the last 30 days and did not like it. It was oddly very similar to a $5 pizza. Why pay $40 then if not better, right?  My entire household noticed the quality of this pizza has diminished. Seems subpar! 😐",a week ago,Open,1000805224
Jeremy Freeman,1.0,"I walked in to pick up a pizza and not a single worker was wearing a mask, even though covid cases are increasing daily. To add on to that, they told me my pizza wasn't ready and 5 minutes later they pulled it out of the thing where they …More",2 weeks ago,Open,1000805224
Steven Hall,1.0,"Delivery driver was timely and polite. However no sauce inside the supremo p zone nor marinara sauce with it, also no silverware sent with Alfredo when it was requested upon ordering the meals.",4 months ago,Open,1000805224
Ashley Jones,1.0,"I ordered 2 pizzas 1 with extra cheese double chicken, onions and banana peppers. I barely had any chicken and onions. Definitely no extra cheese. It’s more crust then pizza. This is the worst Pizza Hut I’ve ever had. Wish I could give 0 stars.",a month ago,Open,1000805224
Usmc GhostShot,3.0,Food tasted good but was well done and my wings weren’t even sauced I asked for honey bbq and not even 2 wings out of 8 had the sauce on them,a month ago,Open,1000805224
Rachel Diehle,4.0,"The food always taste delicious, however I have received bone-in wings rather than bone-out wings on two occasions.
The staff is very polite & pleasant, never rude but they only put a face mask on …More",5 months ago,Open,1000805224
Bill Parker,5.0,Love the Jets 10 pan pizza. Turbo crust. Yum.,a month ago,Open,1000805224
Cobizniz Coles,1.0,"Nov 28 at approximately 4:40 short white heavy set lady was rude, feisty n said she was out of plates & napkins the dollar tree has plates n napkins... Im done with this location",2 weeks ago,Open,1000805224
Robert Dietz,4.0,"Food was very good, but could've had more meat toppings.",2 months ago,Open,1000805224
