name,stars,text,timeSince,openStatus,key
Cristina Arnold,5.0,I have eaten here many times.  I have always enjoyed the staff and food.  Best pizza around.,2 years ago,Closed,1000813524
Helen Horne,5.0,Very good food. Love the people,2 years ago,Closed,1000813524
Danny Speeks,5.0,Great experience friendly staff,a year ago,Closed,1000813524
Robert Gregory,4.0,Service is good food is good if they make a mistake or if they don't cook your food right if it's cooked too hard or anyting they will replace it with another one free of charge the next time you come in get it for For take out if you are dining in they will replace it right then... They will make you happy one way or the other...,2 years ago,Closed,1000813524
Todd Hendrix,1.0,Thankfully this location has permanently closed.,a year ago,Closed,1000813524
Gawain Atwater,5.0,"Cool staff, pizza was on made well.",2 years ago,Closed,1000813524
Richard Smith,1.0,Very dirty. Poor health score. Long wait times. And the General Manager is very rude and unprofessional towards her employees and customers. I am amazed that this restaurant is still in business.,4 years ago,Closed,1000813524
Janet Inman,3.0,Pizza wasn't as good as it usually is . the service was good.,3 years ago,Closed,1000813524
Wesley Landin,5.0,Good food fast service,3 years ago,Closed,1000813524
Good Nuff,5.0,Good and reasonably quick service,3 years ago,Closed,1000813524
Katie Sheffield,4.0,Great food. Rude service from the manager,3 years ago,Closed,1000813524
Hunter Addison,1.0,"The pizza is good, the delivery drivers are very nice but the general manager is very rude. She doesn't take care of her employees or customers.",4 years ago,Closed,1000813524
patty morales,1.0,"I went in and it's a cold day, it was cold outside and inside, I ask could they turn the heat up, they said ""it's on"", I'm shivering, I ask again ""r u sure it's on, can u turn it up""? Her reply, ""no the cooks will get hot.""",4 years ago,Closed,1000813524
Tony Clay,5.0,"I had a good experience here. Although I didn't go in, the drive-thru workers were nice.",3 years ago,Closed,1000813524
Mark Laye,1.0,Worst place I ever been had not been remodeled since it was built 40 years ago service terrible,2 years ago,Closed,1000813524
Charlottewebb Ferguson,1.0,"The wings was on point but the pizza was not they had all those big onion, bell pepper, n mushrooms right in the center of the pizza.Like they just threw it together. So I call the store n spoke to manager n told her I don't like it she …More",4 years ago,Closed,1000813524
Kathea Simmons,5.0,Pretty tasty 😊,a year ago,Closed,1000813524
Ms Anonymous,5.0,Great prices,2 years ago,Closed,1000813524
Connie Melvin,5.0,Grandson wanted pizza,a year ago,Closed,1000813524
Kim French,1.0,Permanently Closed,a year ago,Closed,1000813524
Donna Dorlon,5.0,Loved it,2 years ago,Closed,1000813524
LIGHTN1N B. TINDALL,1.0,Another one bites the dust.,a year ago,Closed,1000813524
Tonga Daniels,3.0,Good,2 years ago,Closed,1000813524
Tony Stewart,5.0,Always god,a year ago,Closed,1000813524
Louis Gordon,4.0,Hot pizza and wings,3 years ago,Closed,1000813524
Ayanna Edwards,3.0,OK service.,2 years ago,Closed,1000813524
Jawan Taylor,5.0,Great pizza!!,2 years ago,Closed,1000813524
Tim Allen,5.0,Great pizza,2 years ago,Closed,1000813524
CHASTITY Gordon,3.0,I don't eat at this location.,2 years ago,Closed,1000813524
Lewis Giddens Giddens,2.0,Ummm let me begain buy saying I love pizza hut but this one sucks device is slow even when u order online and the place isn't very clean it needs to be re done and have more people working but again I love pizza hut,6 years ago,Closed,1000813524
Denise Brown,3.0,Only use delivery,3 years ago,Closed,1000813524
dora parks,2.0,To much sause,3 years ago,Closed,1000813524
David Barber,5.0,Good place to eat,4 years ago,Closed,1000813524
Dennis Price,1.0,Does not honor national adds,8 years ago,Closed,1000813524
Megan Brock,4.0,,3 years ago,Closed,1000813524
Rodney Holt,4.0,,2 years ago,Closed,1000813524
TR Fountain,4.0,,a year ago,Closed,1000813524
Yvonne Cornelius,4.0,,3 years ago,Closed,1000813524
Dawn Tripp,3.0,,3 years ago,Closed,1000813524
Michael Richardson,5.0,,2 years ago,Closed,1000813524
Zuney Skrilla,4.0,,3 years ago,Closed,1000813524
Paul Green,5.0,,2 years ago,Closed,1000813524
MS. MICKEY MOUSE,5.0,,2 years ago,Closed,1000813524
Michael Lowry,4.0,,3 years ago,Closed,1000813524
katirina jackson,1.0,,a year ago,Closed,1000813524
mary boatwright,2.0,,2 years ago,Closed,1000813524
jordan morgan,5.0,,4 years ago,Closed,1000813524
Katirina Jackson,4.0,,3 years ago,Closed,1000813524
Delilah Carr,2.0,,3 years ago,Closed,1000813524
April Baxley,5.0,,2 years ago,Closed,1000813524
Colton Davis,5.0,,3 years ago,Closed,1000813524
Allie Humphrey,5.0,,2 years ago,Closed,1000813524
Non Existent,4.0,,2 years ago,Closed,1000813524
Amanda Mccrimmon,3.0,,3 years ago,Closed,1000813524
Kaydee Brown,1.0,,a year ago,Closed,1000813524
Mark Jackson,3.0,,a year ago,Closed,1000813524
Stephen Conner,4.0,,2 years ago,Closed,1000813524
WOLF CRIES Moon,1.0,,a year ago,Closed,1000813524
Michael Dykes,5.0,,2 years ago,Closed,1000813524
Helen Horne,5.0,,4 years ago,Closed,1000813524
