name,stars,text,timeSince,openStatus,key
Eli Callahan,5.0,"I frequent this excellent restaurant once a month  as I love the good mood that is characterizes this restaurant. The team is awfuly attentive and professional. The service is exceptionally efficient. Not to mention, the food they prepare …More",a month ago,Open,145
iteachcal Lam,4.0,Great taste for this build-your-own pizza,a year ago,Open,145
Maribel Carrillo,5.0,"Its the best pizza I ever had. No more pizza parlors for me ,but Blaze pizza. IT'S 🔥",a week ago,Open,145
Nika,1.0,I wouldn’t even give this place a star I had such a horrible Experience and service today we order two pizzas we’re waiting for 30 minutes until the cashier tells us that they had giving our order to someone else we checked with them twice …More,2 weeks ago,Open,145
Raul Duran,5.0,"Our new fave pizza place!  The pizza is enough for two with unlimited toppings.
Price = 5 stars
Presentation = 5 stars …More",7 months ago,Open,145
Suraj Dalsania,4.0,Place was good and crowded even with the curfew and corona going on. But I think Manager should deploy more people to work in the back. I saw one new girl making boxes at very slow speed and the other guy who seems to be working there for a …More,5 months ago,Open,145
Amanda Montes,5.0,Great pizza. Fast service. 😃,2 months ago,Open,145
Lecreatia Bray,5.0,"Beautiful, large dining area. Fast service. Friendly staff. Delicious pizza compared to other blaze pizzas.",a year ago,Open,145
Stanley Moy,4.0,"Fast service and fast pizza. You build your own pizza or pick their special selections. Taste okay, it's fast causal pizza, different from traditional kind.",2 years ago,Open,145
Timothy Hogle,4.0,Good pizza they biuld each the way you like it.,3 months ago,Open,145
Naveen Bhat,5.0,"I am a vegetarian and definitely like the fact that I can create my own pizza. I add a lots of veggies, and they make it good. Feels a bit expensive, but well, for the quality of ingredients you would not feel bad to pay the premium.",2 years ago,Open,145
Jasmine Ramirez,5.0,Good pizza fresh ingredients and friendly service.,2 months ago,Open,145
Gilbert W,5.0,"I celebrated my birthday last night in this great restaurant. happy to tell that we enjoyed a great evening and the place was certainly one of the reasons for the strong event. The crew  contributed in a very nice way, the food was …More",a year ago,Open,145
Luciana Ramirez,5.0,Love it! They have the best pizza 🍕,a year ago,Open,145
Mooks,5.0,Love the food and most of the workers. I good routinely and you will love this place if you know what you want. When they ask you if it looks good and you settle thats your fault. They build it for you so tell them exactly what you want.,8 months ago,Open,145
L Valdez,4.0,Can't go wrong with a build your own pizza... You only have yourself to blame if you don't like it.  Busy during dinner time but still good.,10 months ago,Open,145
FlaCko Garcia,5.0,Great service and the pizzas where cooked perfect,a month ago,Open,145
Theresa Barnes,5.0,Just want to say the food is great & want to give a BIG shout out to Priscilla. She is always wonderful & polite and ALWAYS very patient with my autistic student when we go to visit on a weekly basis. Even though she knows his EXACT …More,a year ago,Open,145
Christian Pedroza,5.0,"By far the best pizza for $10. I could eat one of these a day. Pizza is classic sauce, mozz, pepperoni, sausage, basil, chopped garlic, salt and spices and finally, pesto sauce on the afterbake.",10 months ago,Open,145
D C,1.0,"Pizza was burnt, gross, not fresh dough, and not clean at all place. Got food poisoning after eating here and a family member said they got food poison eating at Blaze, last time. Nope, not ever returning here again.",2 weeks ago,Open,145
Tracy Bachert,5.0,The 2 people that were working were so helpful as we tried to order our first vegan pizza with regular pizza for the rest of the family. They made it a very easy and enjoyable process!!,10 months ago,Open,145
