name,stars,text,timeSince,openStatus,key
Xavier Lopez,2.0,"The food was good, but the service was not good. The staff (all but one girl) didn't pay too much attention to the order, doesn't know the products or the ingredients that they're selling. It took them almost 5 minutes and 3 staff to figure …More",a week ago,Open,210
Yajhil,3.0,"I have given this place a few tries but I've never been happy with anything.  Tried different toppings and sauces but it doesn't matter, I've found that most of the ingredients lack flavor.  Today I decided to give it another go so I tried …More",a year ago,Open,210
Katelyn Coughlan,5.0,"Amazing service, delicious food, and the nicest workers! Can’t wait to come back, I recommend you come here.",6 days ago,Open,210
Josh Bart,1.0,"10/26/2020 - Horrible experience. Staff at 12pm was very rude. Laughing when I was asking about the rewards, and answering in a patronizing tone. The employee with the blonde dreads hair style wearing apple earphones was the most rude. Not …More",a week ago,Open,210
Alexandra Andrew,5.0,"I stopped by with a promotional coupon and I’m glad I did, I got a delicious personal size pizza with a bunch of vegetables on top and I looove spicy so it was awesome to have a spicy sauce option! I like that the pizzas come in personal …More",9 months ago,Open,210
Didem Demirgil,5.0,"The team gave us amazing service. We come here regularly and every time we visit, the staff is extremely helpful and understanding. They applied our special requests perfectly and made us feel welcome. Best pizza in the area!",3 months ago,Open,210
David Culbert,5.0,Always liked this place however their phone number listed is now disconnected.  Was trying to call to see if I could walk in and order or still through online.  Glad this place made it through the last few months great thin crust pizza.,2 months ago,Open,210
Rey Viqueira,5.0,"Loving their personal size pizza. Their Ted vine pizza is margherita style and at only 660 calories, I can indulge and not feel guilty.",2 months ago,Open,210
Jasmin Clements,5.0,"Since Blaze Pizza opened, I have been coming here. I love the food! The employees have always been friendly and courteous. Keep up the good work and the options!",3 months ago,Open,210
omar keita,5.0,I had a great service and Mia helped me. She's awesome!,3 weeks ago,Open,210
Rashan Fray,4.0,"My family really enjoy Blaze. The one thing we all do not like is the grilled chicken. I'm baffled on how they messed that up 🤦🏾‍♂️ Salt, pepper, make some garlic & onion powder 🤷🏾‍♂️",a month ago,Open,210
Elise Kaiser,1.0,I ordered a gf pizza with double vegan cheese. What I got delivered was a soggy gf crust with no cheese on it. There was some sauce and arugula flung on it. Terribly disappointing.,2 weeks ago,Open,210
Matthew Arce,5.0,Everyone there was great! The service was fast! I thank these employees for working during these hard times. Much appreciated!,4 months ago,Open,210
Dylan McAdam,5.0,"I love this place! Lily, Ryan, and Aaron were all super helpful today, and Buddha is super helpful every time I see him! Thanks, everybody, for making such an awesome place to eat and such delicious pizza just the way I like it every time! Love, Buttercup",2 years ago,Open,210
Marianita Hernandez,5.0,"This place is great!!! Been to others but the service here was amazing.
Explained the process, easy to order and outstanding customer service. I would like to shout out Prince. Great employee. Me and my EMS crew now found a new place for good food and good service.",9 months ago,Open,210
Jeanette O,5.0,"A little pricey, but I enjoyed what I ate. They now have keto pizza! 2g net carbs per slice. I’ll ask mine for well done next time, but it was lovely. Staff was nice. Place was clean. Good portion, I’m sure if I was hungrier I could’ve polished an entire pizza. Love the option to make your own. I can’t wait to go back!",a year ago,Open,210
Brian Jason,5.0,Everybody come to blaze pizza and go to my boy Za puts extra Parmesan and has the special touch.,2 months ago,Open,210
Castor C,5.0,"Awesome place and professional, prince was very welcoming!",6 days ago,Open,210
Leon Grew,5.0,If anybody go here ask for shaquerah she’s the best she respectful and helpful Thinks again Q you made me feel real welcomed,3 months ago,Open,210
Couture couture couture,5.0,Q was awesome and made my whole blaze experience one to remember!!!!! The pizza was awesome and I’ll definitely be back :),3 months ago,Open,210
Mike Wesolowski,5.0,"Blaze Pizza is great. For $9.85 plus tax you can get a pizza cooked to order with your choice of any combination of something like 5 sauces, 7 cheeses, 7 meats, and 15 vegetables. No limit to the number of toppings. You could literally get …More",8 months ago,Open,210
La'Toya Garreson,5.0,"I had a wonderful time and experience at blaze pizza of paramus. I ALWAYS come to this location whenever i want a delicious pizza made with love. The team is polite, professional, and efficient with service. I would refer and refer this location over and over because i just simply LOVE THE STAFF!",7 months ago,Open,210
R David Koby,5.0,"OMG, awesome thin crust pizza.
The crust is nice and crispy just the way I like it. I had the 'Simple' (just tasty sauce and mozzarella & parmesan cheeses) pie for $5.50 and it was great. …More",a year ago,Open,210
Jasmine Jackson,5.0,I came inside to pick up my order a bit earlier than my expected time. And prince helped me out and ended up making both my pizza’s for me before my expected time. He was very nice and friendly went above and beyond to make sure that I was satisfied before leaving the store. I definitely recommend coming to this location !!!,7 months ago,Open,210
John Mathew,2.0,My kids were looking forward to eating here since the pandemic. Especially because one of them has severe allergies to dairy and blaze used to be the one place she could order pizza without cheese and have a great experience. …More,5 months ago,Open,210
Susan Campbell,5.0,Sales associate Prince was amazing. Best pizza ever!,3 months ago,Open,210
harold fernandez,5.0,Great pizza. Tastes great. A+,3 months ago,Open,210
Justice Callis,5.0,"Best experience I ever had during quarantine. They were all great and the service was wonderful. Za, Tansy, Quise and Tia were all a great help. If you want good pizza come here",5 months ago,Open,210
Robert Guerra,5.0,"Mia crafted my pizza to perfection, not to mention her unmatched customer service. Shift leader, Prince K, runs this branch flawlessly. Definitely not my last time eating here!",9 months ago,Open,210
Ryan Pak,5.0,The pizza tasted really good and the customer service was amazing. Loved how the workers are very friendly and made sure there was nothing wrong with your pizza. Would definitely come back here again for another bite.,8 months ago,Open,210
JASMINE GAVIRIA,5.0,Mia was super nice and helpful!! This is by far the best Blaze pizza I’ve ever been too. Place was clean and the staff was super helpful!,9 months ago,Open,210
Kacey Volmar,5.0,"I’ve been going to this blaze for years. Amazing food, good prices, and a nice staff.",3 months ago,Open,210
Ryan Flannery,1.0,Employees don't pay attention and give you the wrong pies,a week ago,Open,210
Michael Martinez,5.0,I had a great service with Mia,3 weeks ago,Open,210
Christian Castillo,5.0,"Was taken care of extremely quick, everyone was attentive and my pizza was made to my specific request. One of the employees, Prince, made sure my pizza was well done and properly made. One of my best experiences at a blaze pizza! Keep it up",9 months ago,Open,210
Mary Beth Fraser,1.0,First and last time.  $14 for a 11” keto pizza that was completely burnt.,a month ago,Open,210
Ashley Paez,5.0,"I loved it. Its the best pizza in town, all employees were respectful and gave me the best experience. Zay makes the best pizza!",7 months ago,Open,210
David Granoff,5.0,"If you are HUNGRY and want a personal size pizza made exactly the way you want it with lots of toppings, this is the place for you. …More",2 years ago,Open,210
Shirish Kalele,5.0,Amazing pizza. Amazing friendly service. Every time.,4 months ago,Open,210
Christine Strube,5.0,Hands down BEST pizza!  Everything is so fresh. The team is always so helpful and eager to help us choose.  We make a point of going to Blaze Pizza any time we are in the Paramus area.  Highly recommend.,9 months ago,Open,210
Giselle Torres,5.0,Great experience here.. had our fundraiser and looking forward to having more! Thanks Mia being so kind.,8 months ago,Open,210
Mike Anthony,5.0,Super hard working team making great pizzas!!,3 months ago,Open,210
Abdul Sanni-Adam,5.0,I order my pizza very specifically and each time I come they get it right! Very friendly staff and great environment. Always come here every week.,7 months ago,Open,210
Audrea Roye,5.0,Excellent service! Prince & Chocolate Drop are the BEST!,4 months ago,Open,210
Nicholas Shteynberg,5.0,One of the best pizzas I’ve ever had in my life. Service was very helpful and convenient. The chef Prince who made my food is a very great guy.,9 months ago,Open,210
Sean Dalton,5.0,Blaze has great customer service and amazing pizzas!! Definitely recommend!!,4 months ago,Open,210
David Sudit,5.0,"Prince, Aaron, and Labiba has great service!",3 months ago,Open,210
Emi Miya,5.0,Great! Miya was helpful!,3 weeks ago,Open,210
