name,stars,text,timeSince,openStatus,key
Angelina26 A,5.0,"Ok scene for pizza. Got there about three, it wasn't crowded. Looking forward to coming back with my coworkers. I see why this place has a lot of great reviews.",a month ago,Open,28
Danny Rmz,4.0,"First gluten free, vegan pizza I tried. Delish!",3 months ago,Open,28
Esme Garcia,4.0,"Clean, fast, courteous service. Love the lemonade and the chocolate chip cookies are super good.",2 months ago,Open,28
Juan Macias,5.0,Vegan options. Fair prices. Quality pizza.,a week ago,Open,28
Brian,4.0,"Fun place. Fast casual dining, where the pizzas are made right in front of you and you can customize any way you like. Sort of feels like a pizza version of the Chipotle model.",a year ago,Open,28
Jay Farrell,5.0,My favorite place for Pizza. Food is like a restaurant in Louisville I liked.,2 months ago,Open,28
dani gee,1.0,Food is alright but customer service is horrible. The food is good but not worth the hassle. The manager came and verbally attacked me as I was leaving the location. Never visiting this restaurant again.,4 months ago,Open,28
Keith Mikas,5.0,Fast casual simple California style pizza thin crust,a month ago,Open,28
Casey Johnson,1.0,The man making the pizzas at the front laughed and was not nice to me. He even had a customer laugh with him. I am not happy.,3 weeks ago,Open,28
Todd Hoffman,5.0,"Great pizza ready fast. Build Your Own (unlimited toppings) is an AMAZING deal for a pizza good for 2 meals (if you're disciplined enough - it's hard to stop eating something so yummy). 3 types of dough, many sauce choices, and so many available toppings. I highly recommend!",a year ago,Open,28
Bassem G,1.0,"Stuff was so rude, asked about popular items and he answered me: I don’t know!
No welcoming no introduction to their pizza or to the place! Not friendly at all",2 months ago,Open,28
Bailey Ray,3.0,"I dunno if it was this location or the Goleta one, but my sister in law ordered via grubhub and what was given was nasty with a capital N. I know the employees who work on State Street so I'm hoping it's not from there (usually its picked …More",4 months ago,Open,28
Sabrina Swanson,4.0,A new place pizza on broadway and it does not disappoint. They have really cute decor inside and love the big fire brick oven that you can see exactly your pizza bing made. They are really quick at getting it to you. I ordered the …More,9 months ago,Open,28
Althea Wallace,5.0,Wonderful environment and super welcoming service. The meals were fresh and enchanting. Will definitely recommend this place to anyone. Fair prices and big meals. Good job.,a year ago,Open,28
Kristina Reed,5.0,"I had a awesome experience here today! I went on my lunch break and didn't have to wait long even though there was a few people in line ahead of me, the two ladies Twyla and meranda worked hard and still we're having fun with customers …More",8 months ago,Open,28
