name,stars,text,timeSince,openStatus,key
Moon s,3.0,It was okay. I think their sauce needs a little more kick to it. Just something was missing. They have a lot of options of toppings. And it's not in my pictures but the cheese pizza was actually really good. But I would price it at $5.,a year ago,Open,305
Angelina Hernandez,5.0,Outside patio for seating ...... staff was super happy and cheerful.,a month ago,Open,305
Michael K,4.0,"My favorite thin crust pizza, tried many others but Blaze comes out on top.  Tastes best when you eat it there right out of the oven. Can get a little soggy on the drive home.",4 months ago,Open,305
ftrkngfspn DJAG,4.0,"Pizza was delicious. Decent selection of toppings to choose from, as well. Skimpy on the toppings though. …More",a year ago,Open,305
Marium Jilani,5.0,The have the best tasing vegan pizza in town.,2 months ago,Open,305
Sylvia Chavez,5.0,Nice people and good keto pizza.,2 weeks ago,Open,305
Katelynn Lopez,5.0,"Such a fun cool experience to build your own pizza !
All the veggies are always fresh and they have lots of meat to pick from.
They also have tasty salads as well.
Great pizza! Will definitely go back.",9 months ago,Open,305
Desare Gomez,5.0,I love blaze pizza! Being vegan i can actually eat here and enjoy every bite. Service and taste is always awesome. One of my favorite places to eat 😊💕,10 months ago,Open,305
Pretty Boyd jr,5.0,Flat out delish.... If you have not had it yet. You better get on it..  Boi bou,3 months ago,Open,305
Korbyn Dubois,5.0,Staff is great here and the food is always good. Its great to order ahead for pick up but even getting in line is never a long wait.,6 months ago,Open,305
Ryan Joh,5.0,"Probably the best pizza place ever.  I know It a bit pricey, but you can create your own pizza for about 10 bucks!!!   Compare with other fast fire grilled pizza places, Blaze give more stuff.  Love the place.",9 months ago,Open,305
Kamila Adamczyk,1.0,Love getting cold pizza delivered 😑,a month ago,Open,305
Pho S.,1.0,"This location started off good, but the workers are lazy! There are never enough workers. Today, they didn’t have ranch or fresh mozzarella. Not sure if that was true or they were too lazy to get it. Super annoying! Plaza is better!",8 months ago,Open,305
SoCal Television,5.0,"This location is no longer Blaze Pizza. It is now the new up nn coming franchise named... BurgerIM 🍔! They offer very good tasting sliders that you can customize everything from the bun to the various types of meat (beef, Spanish beef, …More",a year ago,Open,305
Ramona Davis,4.0,We are a Keto family and happy to spread the News your Pizza is good and low n carbs as Mod Pizzas is too High!  Fan,5 months ago,Open,305
Ruben Ybarra,5.0,All day everyday delicious,a year ago,Open,305
Nonyabiz Gaming,1.0,Just ordered the BBQ chicken pizza thru postmates. Foo was cold and I only got have my order. I tried to eat but the got BBQ all wrong. Blue cheese? Never again.,4 months ago,Open,305
Viana Chambers,5.0,Best red sauce in so cal. These guys go all in with the quality of their ingredients. Which makes for a super incredible flavor. Blaze beats out Pieology and Mod in a heart beat. Their GF crust blows them out of the water as well. Please expand to Beaumont!!! We need good food there too!,9 months ago,Open,305
Donald Spix,3.0,Clean Place poor customer service. I did not like the wait it took for them to acknowledge me,3 months ago,Open,305
Anthony Taylor,1.0,"I walked in they asked me my name and wrote it down on a piece of paper. The girl walked back to put on her gloves, then proceeded to talk to another one of the girls for a full 2 minutes without addressing me at all. Another girl walked up …More",8 months ago,Open,305
John Buckley,5.0,"I like Blaze Pizza. With different choices for dough and toppings, each pizza is custom made. I had the half pizza and side salad.",8 months ago,Open,305
Eric Ayala,5.0,One of my favorite pizzas. Like the vegan cheese.,5 months ago,Open,305
Alyssia Prieto,2.0,"Ordered an Art Lover's pizza with pesto drizzle and 10 knots for pick up. When we went to pick it up, we saw our pizza sitting on the pick up rack and our knots on the oven. We were told we had to wait for them to box it, only to wait an …More",11 months ago,Open,305
Kevin Chen,5.0,Love the build your own,a month ago,Open,305
Javeth Velarde,4.0,Really enjoy eating here,a month ago,Open,305
Andrea Sanchez,1.0,What is this!?? Bad service,2 months ago,Open,305
Juan Nava,5.0,First time going and I want disappointed,a month ago,Open,305
Kabel Wallace,5.0,Great food and fast,a month ago,Open,305
Joel Rutigliano,4.0,Good food relatively cheap and fresh,a year ago,Open,305
KS,3.0,The pizza is great but the dining room is always cold. The last time I was there we were shivering.,a year ago,Open,305
David Chyzinski,5.0,Cauliflower pizza pesos sause diet saver.. Even good next day just toss in pan with alil evoo.,11 months ago,Open,305
Archit Kagalwala,1.0,"Cancelled my Uber eats order without any reason, despite placing it well in advance (scheduled for 8 p.m. but ordered in advance)",6 months ago,Open,305
Arushi Joshipura,5.0,I loveee blaze pizza. Best.Food.Ever,7 months ago,Open,305
Kingly The Great,5.0,Great food and great service,a year ago,Open,305
Adam Carbajal,5.0,"I love blaze,  but this location has repeatedly burned the bottom of the pizza.  The top looks fine,  but then you bite into it and taste the char. Look underneath and sure enough,  burnt! …More",9 months ago,Open,305
Cesar De Leon Franco,5.0,Very good and healthy pizza.,4 months ago,Open,305
Kaylie Harris,5.0,"Amazing food, extremely friendly staff, went 2 days in a row I had such a good experience here. Do the build your own pizza - UNLIMITED TOPPINGS? Say Less 😂 Also, try the blood orange lemonade! It's phenomenal!",a year ago,Open,305
Sarah Swarey,1.0,Zach and May totally messed up my online order. It's not the first time I came here that the people burned my pizza. Bout ready to start going somewhere else!!!,a year ago,Open,305
Barry Johnson,4.0,When I got there the line to order was very short. The young lady who took my order was polite and helpful.  The pizza was exactly what I asked for and was done quickly.  My only issue is that the quick cooking wasn't really even through the whole pie.,a year ago,Open,305
Maria Egbert: Home Education - You CAN do it!,5.0,I loved the $5 lunch half pizza deal. I customized a veggie pizza with pesto sauce sprinkled with their spicy sauce.,a year ago,Open,305
Becky Garcia,5.0,Good cauliflower crust,3 months ago,Open,305
jessy torres,5.0,"pizza was amazing, everybody was kind and attentive to me, the pizza cooker guy was on point",9 months ago,Open,305
Santiago Meza,4.0,"It was a nice experience on different kind of Pizzas and service, but the pizzas are extremely tins, I like ticker ones.
About the flavor it's good enough. …More",a year ago,Open,305
MeFreakenOw,5.0,"I recently had a pizza from there , my friend took me there , it was delicious and it was fresh. The pizza was put in a oven that made the difference, I loved it. Very comfortable kick back atmosphere, definitely going to go back.",a year ago,Open,305
Lisa N,5.0,"Blaze is fresh, fast and delicious! The staff is friendly and helpful. PIZZA!",a year ago,Open,305
Mike R.,5.0,The build your own pizzas my favorite,10 months ago,Open,305
Anthony Arevalo,4.0,"I've never done one of these before but today really caught my attention. When first walking in, they present every customer with a ""hello welcome"" and made you feel at home. Their line worked very efficient and their dine had excellent …More",a year ago,Open,305
David Ruiz,4.0,Blaze is my favorite place to go for pizza. However my most recent visit was to a different Blaze from where I normally go and the crust did not taste or feel the same as my usual place. It felt and tasted raw as if not cooked long enough. Other than that I still ate it and all the ingredients made up for the dough.,a year ago,Open,305
Gregory Londos,4.0,"Good Pizza, fair a price... The Cook needs to go back to School and learn ""Feactions"" to learn how too cut a Pizza Pie though... Very Uneven Cuts... One piece I had was a ""Full 1/4 of the Pie""...",a year ago,Open,305
Rosemary Martinez,1.0,They are so slow and seem disorganized.   And my son and I where standing there several minutes and NO ONE ever acknowledged us! Pizza was very good and lemonade the bomb. But I doubt I’ll go back there   ,a year ago,Open,305
Nancy Miller,5.0,My pizza was outstanding! All of the employees were friendly and very efficient. A well oiled machine!,a year ago,Open,305
Fernando Jaramillo,5.0,I liked this place ! My pizza making skills are superb,11 months ago,Open,305
George williams,3.0,Quick passing delicious not a bad price either,a year ago,Open,305
Julio Ornelas,1.0,"I have been hear a few times with family and normally dine in, but this time I used the app to order for pick up. My pizza was ready 10 minutes later than originally estimated and my daughters pizza wasn't ready until 10 minutes after that.",11 months ago,Open,305
Juan Deharo,1.0,Everyone wanted to talk instead of work. 3PM,10 months ago,Open,305
gabrielle dixon,5.0,Soooo much better than Pieology! Fresh selection of veggies! All types of cheeses to choose from! The best little dough knots money can buy! NOT TO MENTION...M AFFORDABLE!!!!! Customize an entire large pizza for under 9 bucks!,a year ago,Open,305
Maggie Calderon,5.0,"Build your own pizza. Always fresh. Yes, it was delicious.",a year ago,Open,305
Marquita Hudgens,1.0,Gross. I got 2 garlic knots and the whole inside of both was raw dough. And I'm really just not a fan of the huge pizza toppings..at all.,11 months ago,Open,305
Bob Marlowe,5.0,"Good prices, unlimited toppings and you can buy half a pizza.",a year ago,Open,305
Jared Simoneau,5.0,"Superfast. Fresh, and delicious! Made to order customised to your preferences.",a year ago,Open,305
Radel Gomez,2.0,"Overpriced trendy trash. Never have I paid more for less fast food. Stay away, mind you I even got a free pizza from these people. To top it all off? Quality is mediocre if I am being particularly generous.",a year ago,Open,305
Jenique Lewis,5.0,Blaze Pizza is always on piont with all there toppings and fast service. This is the only Pizza I eat the whole thing. Thank you Blaze!,a year ago,Open,305
Thomas Lilly,5.0,For a different kind of way to order pizza this is your place and great prices,a year ago,Open,305
Devi San Martin,5.0,"Always my best option for eating pizza. Great quality, unlimited toppings, salads,   soda, fruit juices and beer.",a year ago,Open,305
karen peppas,5.0,I thought the pizza was realky good. And the price is right. I love the coupons and promotions,a year ago,Open,305
Martin Baez,5.0,Its cheap and a good place to get a personal pizza,a year ago,Open,305
Nathan Burton,1.0,Slow and pizza was way undercooked,3 months ago,Open,305
Anand Kannan,5.0,Fresh pizza and choice of ingredients are a big plus. Their Dough Knots are a special. Don't miss it.,a year ago,Open,305
