name,stars,text,timeSince,openStatus,key
Valli Funk,5.0,"Delicious handmade pizza! We got the 3 topping medium pizza and an appetizer of cheese and pesto garlic bread. The app was about $5 and a big, shareable portion! Very delicious. The place has a 60's hippie vibe from the wall decor to the paper straws. Service is good as well. I will be back!",a year ago,Closed,5043458229.0
nikki kennedy,5.0,"Really enjoyed our visit! Our server, Selina, was awesome and really made our meal amazing! We had a large pizza and a lovely dessert, and my dad and I tried a couple drinks.  All of it was really good. Hopefully we can visit the next time we're in town!",a year ago,Closed,5043458229.0
Jenna Guerrero,5.0,We took our entire baseball team here for an end of season dinner. Even though were literally took up the entire 2nd floor the service was excellent.  Our food came out quickly and our drinks stayed topped off. The food was delicious as usual.,a year ago,Closed,5043458229.0
Madeleine,4.0,"Great, casual option for pizza and salads. We had a build your own salad and a bbq chicken pizza, both of which were tasty. The salads are huge and you definitely get your money's worth. I love how customizable each item on the menu is.",a year ago,Closed,5043458229.0
Slade Neeley,5.0,"Can't say enough positive things about the visit. The food, the reason we go, is fresh tasting, homemade and absolutely delicious. To go along with the food the mixed cocktails would be enough to bring me and the Mrs. back. Michael who made …More",2 years ago,Closed,5043458229.0
Greg Jordan-Detamore,5.0,"Excellent quality pizza! I really wanted to finish the whole thing in the restaurant but sadly had to get some to go because I was full. My server, Lyndsey, was great. I would definitely return!",10 months ago,Closed,5043458229.0
Lily Weiner,5.0,"There’s a chance that I ate here twice in two days and I did not regret it at all?)?? They have a DOPE vegan cheese and like
The crust is malleable and good...:: this starts my campaign to bring Mellow mushroom to Cali please someone buy a franchise and help a girl out",a year ago,Closed,5043458229.0
Eldon Ladner,4.0,"The place wasn't too crowded, but had quite a few people there. The place is nice and clean. The employees were friendly. The food was good. The prices are medium to high. Example; My son ordered a 10"" pizza with 5 toppings. It comes with 2 …More",a year ago,Closed,5043458229.0
Evan Christensen,5.0,"Pizza is always amazing! Love the crust, not too thick and not too thin. We still wish they had the Metairie location for convenience but we still make the trek uptown for the great food.",9 months ago,Closed,5043458229.0
Leslie Detillieu,2.0,"Today, I looked forward to eating Mellow Mushroom all day. I got to the store and I didn’t even get greeted when i walked in. I was told my To-go order wasn’t ready so I went to wait at the bar to have a beer but the entire bar was full. We …More",11 months ago,Closed,5043458229.0
