name,stars,text,timeSince,openStatus,key
Jeff White,4.0,First time tonight. Definitely some of the best pizza I've ever tasted. (We had the Mighty Meat) The red sauce was the best I've had. And the crust was even better than the sauce. If you're in Branson and looking for pizza definitely …More,3 weeks ago,Open,4173205082.0
Levi Dublin,5.0,"I've been to a few different Mellow Mushroom locations throughout the country and this one exceeded my expectations. My group didn't even notice our pizza was taking a long time, but the manager paid us a visit and profusely apologized …More",3 days ago,Open,4173205082.0
Brian Bilderback,5.0,Had an amazing experience with my family today... Not going to lie... We totally only came in to see Sunshine (Micha) we had a different kid waiting on us he was awesome... Even entertained my teenage kids! Food was outstanding!!! Be sure to ask for extra napkins and bring your cup back!!  Thanks guys for an amazing experience today!,a month ago,Open,4173205082.0
Joshua Spurgeon,5.0,"Excellent pizza!

Easy online ordering and pickup.  Note: This location is at an outdoor mall …More",a week ago,Open,4173205082.0
Jamie Sharp,5.0,"If you are in the Branson area and looking for great pizza, then you need to eat at Mellow Mushroom. We have eaten here on two different occasions and the service and food were both consistent. The Shiitake Mushroom pizza is super good.",2 months ago,Open,4173205082.0
Ce Sw,1.0,"First, directions to this location (in an outside mall with no nearby parking) were woefully inadequate for someone visiting. It took us 20 minutes to find it. Second, delivery option would be nice. Third, the guy at the desk didn't even …More",a month ago,Open,4173205082.0
Michelle Rohan,1.0,I’m not able to actually rate the food or beverages because we were not able to get anyone to serve us. We came in where there was no one at the host/hostess stand and waited and after a wait we seated ourselves in the “Dude’s Daquiri” bar …More,a month ago,Open,4173205082.0
Lawrence Stansbury,1.0,"After waiting to be seated, and no other customers, we watched the staff wiping down the booths, watching the game and chit chat with each other!  After 10 minutes we left.  Really poor service!",a week ago,Open,4173205082.0
Laura L,4.0,The food is so tasty! Takes some saving up to get but their serving sizes are extra filling. My favorite it to go with friends all order something different and share/split so everyone gets a taste of variety. I May wait until Covid eases …More,2 months ago,Open,4173205082.0
Alex B,3.0,"MM is good but pricey. $14 for a personal pie, a large is ~$30, and $7 for a beer. Personally I think it's not hard to make a good pizza and would have rather gone to the local place around the corner that's 1/3 of the price. But if you …More",2 months ago,Open,4173205082.0
payton plymale,5.0,"Ask for Jordan! The guy is a fantastic  bartender! Legit feel he has to be the best bartender  in Missouri. Such a cool guy. Sold me on drinks, food, and hell he looked so good in the merch; they have he should model for them. Will def return to mellow mushroom just to see him. Also met Sergio what a fun guy.",3 months ago,Open,4173205082.0
Soapy Cheesus,5.0,"Great vegan pizza! Just make sure to say no Parmesan or garlic butter on the crust. Both regular and thin are vegan. They also offer FYH vegan cheese. My server was also very friendly and outgoing; he was aware of what being vegan meant, so it made the process of customizing much easier. I would return again.",3 months ago,Open,4173205082.0
Brian Johnson,4.0,Very good pizza.  The meat pizza had a lot of toppings on it.  I recommend their pizza.,a month ago,Open,4173205082.0
Josh Robinson,5.0,"This place was so much fun and the atmosphere was great!
This will be our evertime pizza place when we come to Branson",2 weeks ago,Open,4173205082.0
Rachel Martin,5.0,Pizza and service was great.  The guy who waited on us was friendly and prompt with refills and any requests we had.,3 weeks ago,Open,4173205082.0
Laura McBride,4.0,"The food was amazing...the waitress didn't know we were there, otherwise would have been 5 stars!!! Best pizza I've ever had!!",2 months ago,Open,4173205082.0
Sarah Johnson,2.0,Food was good if you want to wait over an hour for a small pizza and salad. We first waited 20 min to get a beer or even a water. Our first beer selections off their menu were out. We each selected a different beer once we were told our …More,3 months ago,Open,4173205082.0
Joe Francis,4.0,I went in reluctantly.. but the pizza was actually pretty good. Service was friendly.  I think we were actually at one in Tennessee as well years back.  Id go back.,2 months ago,Open,4173205082.0
Gavin Russell,5.0,I've had this place in other areas but first time in Branson. I liked it before and loved it this time even more! They were very attentive to social distancing inside the restaurant. There also was an honest mistake that mixed up our pizza …More,5 months ago,Open,4173205082.0
ping pong,5.0,THE FOOD WAS AMAZING! and the people were so nice it was a amazing all in all and had a great time- 10/10 would recommend this place^^,2 months ago,Open,4173205082.0
Darren Rubendall,3.0,"Kind of a cool place. I like the app that keeps you updated on your reservation. The service was friendly but kind of lacking because of being short staffed. Mostly though, the pizza was very bland. It was hot and fresh with enough …More",3 months ago,Open,4173205082.0
Dawn Rouggly,5.0,It was so good and the staff was very nice.  The daiquiri was amazing,a month ago,Open,4173205082.0
Nate Lyle,5.0,Really tasty pizza in a neat environment. I visit weekly because it's just that good.,2 months ago,Open,4173205082.0
Cassie Holm,3.0,"Food is great! Staff is just okay most the time. They have great vegan options which is why I come back. However we forgot our to go boxes on the table once, I realized as soon as we got outside the front door and went back for them, but …More",3 months ago,Open,4173205082.0
Bre Leslie,2.0,"The food and drinks were great!
The service by Jennifer was so HORRIBLE it brought our experience down to 2 stars. We waited 30 minutes to get the check, then had to go up to the hostess stand …More",4 months ago,Open,4173205082.0
Michael Roark,4.0,"Great pizza, thin crust isnt really thin but it tasted great. Mushroom soup was delish.",a year ago,Open,4173205082.0
Travis Parker,5.0,Ordered the Great White pizza is was extremely delicious. Service was good and restaurant was clean. Will go again when I’m back in Branson.,3 months ago,Open,4173205082.0
Deanna Sticha,5.0,Delicious pizza❤️and the Greek Salad was soooo good. Our waitress was attentive and a sweetheart. Great service.,a year ago,Open,4173205082.0
Lane Keeter,2.0,"Food was just fine. However, there was absolutely NO regard for covid19 precautions of any kind. Not a single employee wore a mask, they sat tables right next to each other, and worst of all, several servers who waited on us literally stood …More",4 months ago,Open,4173205082.0
Cody Sebo,5.0,"Great food, we sat at the bar and our bartender Sergio was awesome would highly recommend eating there",2 months ago,Open,4173205082.0
Cathy Love,5.0,"The girls loved coming. Everyone got something different. Salad, hoagie, pizza and we got adult drinks. The staff was sweet and genuine. The atmosphere is funky and cool. We will definitely visit again. Me and my husband split a big alcoholic drink. Was worth it to us.",8 months ago,Open,4173205082.0
Julie,5.0,Love this place. Funky restaurant with amazing pizzas. Fast and friendly staff.,4 months ago,Open,4173205082.0
James Brown,1.0,"Service was very slow, took 50 minutes from when we ordered to receiving our pizza.  The cheesy bread was very bland and the BBQ pizza was subpar for your expectations for CiCi’s pizza.",2 months ago,Open,4173205082.0
Bboo S,4.0,"The food is amazing the only reason it isn't a 5 is because our waitress basically disappeared after our order and we had to ask another waitress for silverware and straws, then we saw her on her phone when we needed refills.",3 months ago,Open,4173205082.0
Tim Cole,5.0,Cool place.  Delicious pizza,2 months ago,Open,4173205082.0
Kathie Greer,5.0,What a cool vibe! Pizza was yummy❤️,2 months ago,Open,4173205082.0
Collin Cory,5.0,My family loves this place. We go here every time we’re in town. Food is fresh with a knowledgeable and friendly staff.,5 months ago,Open,4173205082.0
Earl H,5.0,"Great new promotion at Mellow Mushroom.
Thai Chili Oven Roasted Wings …More",a year ago,Open,4173205082.0
Jeannie Peninger,4.0,Pizzas were excellent if a bit pricey. Wings were good and blue cheese good quality. If you indulge the drinks are up there too. Not cheap eats but tasty.,a year ago,Open,4173205082.0
Luke Carlson,5.0,Great pizza at a great location!,3 weeks ago,Open,4173205082.0
Jeff Stewart,5.0,Our server zack went above and beyond and the food was fantastic would recommend to anyone!,3 months ago,Open,4173205082.0
Aaron Barrett,4.0,"Pizza was delicious, service is great, only reason I did not give them 5 stars is the restaurant is very warm, seems like the AC wasn't up enough to compensate for the heat of the oven.",4 months ago,Open,4173205082.0
Brian Bruce,1.0,"It took an over an hour to get a pizza, 1 pizza.
And probably would have been longer had i not complained.
Food was good, service was not. …More",11 months ago,Open,4173205082.0
Ralphie Saeed,4.0,"Server was moderately attentive to out needs. Drink not refilled in timely manner. Building was well kept excluding some tables in need of bussing and trash can in men's room unkept. Food was enjoyable for all members of party, including …More",10 months ago,Open,4173205082.0
Two Tenderfoot Tourists podcast,5.0,Love this places vibe and food.,3 months ago,Open,4173205082.0
StrangerClone,4.0,Good meatballs and good pizza. Waited 30 minutes for food but it was great.,4 months ago,Open,4173205082.0
Dalton Fischer,5.0,"Small pizza is big enough for 2 adults, and their pizzas include plenty of toppings. Very clean restaurant with attentive service.",a year ago,Open,4173205082.0
Marty G,5.0,"Great atmosphere! Like far out man. Ordered the the Holy Shiitake Pie vegan style. The cooks made it the way we wanted. The servers are top quality, polite and stop back often to check in you. This place is with the trip.",a year ago,Open,4173205082.0
jennifer rentner,5.0,"The ""daiquiris"" are good & refreshing! And you get to keep the cup.. souvenir.",3 months ago,Open,4173205082.0
DeeDee Lutz,1.0,"Food was ok. Half of the order came out approx 45 min prior to the rest. Server just boxed up other food, and expected us to move on. This was at 3 pm on Sunday. Not crowded.",3 months ago,Open,4173205082.0
Rebecca Champion,4.0,Food was good but a little pricey for pizza and salad!,3 months ago,Open,4173205082.0
Corey Zimmerman,5.0,"Been here several times & each time the pizza is awesome. Went today & had server Kaitlyn, she was amazing. Highly recommend Mellow Mushroom & I hope that you get Kaitlyn as your server.",8 months ago,Open,4173205082.0
Becky Ellen,4.0,"Wings were good. ""Great White""pizza was awesome. Adam was an excellent server. The restaurant had so many dirty tables. Broom and dust pan left against a table. Spill on floor that nobody wanted to clean up. Hostess was not very friendly.",10 months ago,Open,4173205082.0
R.D. Marlow,5.0,Groovy Dude & Dudettes..good pizza.,3 months ago,Open,4173205082.0
Libby,5.0,"I absolutely love this restaurant, the vibe here is great. Each location I have been to fits the local area perfectly. Great food and a fun experience.",10 months ago,Open,4173205082.0
Brock Wilmott,5.0,"Best freaking pizza I have ever had. Cool atmosphere. The manager came and table touched us which shows they care about their guest!! Friendly staff!!
I will definitely be back!",8 months ago,Open,4173205082.0
Jon Farmer,5.0,"Great experience, wonderful service. Food was really good.",4 months ago,Open,4173205082.0
Samantha Lewis,3.0,"Hard three rating. The pepperoni pizza wasn’t great, the ranch was hot and weird tasting.",3 months ago,Open,4173205082.0
Anita Pedroza,5.0,Yummy pizza and salads! Nice and friendly wait staff,4 months ago,Open,4173205082.0
Super Man,2.0,Not so great the food is bland. can't believe no pastas.,2 months ago,Open,4173205082.0
Debra King,5.0,Best gluten free pizza.,2 months ago,Open,4173205082.0
Mike H,5.0,For being a chain restaurant the pizza here is always exceptional,4 months ago,Open,4173205082.0
teresa waugh,5.0,Great drinks and food. Fast and friendly service.,a year ago,Open,4173205082.0
Trey Welker,3.0,Poor service. Unfriendly staff. Pizza was decent.,3 months ago,Open,4173205082.0
Lucy Scott,5.0,"Light,excellent and fresh taest!!!!!",a year ago,Open,4173205082.0
Ries Ries,1.0,The pizza and the drinks tasted great BUT the service was beyond awful.,3 months ago,Open,4173205082.0
Angelique Brown,3.0,"The food is delicious, service awful! We loved both of our pizzas, we got the meat lovers and the buffalo chicken pizzas. Our son ordered a salad and it was huge! I have looked over other reviews and bad service seems to be a theme. I wish …More",a year ago,Open,4173205082.0
Yolanda Merriman,5.0,Great pizza! They have gluten free options and Vegetarian options. They have a fill service bar as well. Nice place and good service.,9 months ago,Open,4173205082.0
Michael Jones,5.0,Exemplary service. Extraordinary pizza!,5 months ago,Open,4173205082.0
Sarah Martin,3.0,"First off the food was tasty. I just had a cheese pizza but the flavor was great. Cheese was amazing!
Now the rest was pretty awful . They had a ton of workers, around 8 or 9, …More",a year ago,Open,4173205082.0
Brent Wilson,5.0,"Very friendly service. Fun, eclectic and funky atmosphere. But the most important thing is the pizza, and the pizza is awesome. Fluffy, flavorful crust surrounds a dense bed of cheese. It's great!",a year ago,Open,4173205082.0
Tiffany M,5.0,Amazing food and service here! Love the colorful atmosphere along with the view of the landing. Prices were resonable for the very flavorable food selections here. We will for sure be back!,7 months ago,Open,4173205082.0
Laura,1.0,"Waited over an hour for a medium cheese pizza. The pizza was okay, but not worth the time spent waiting. We also ordered the pretzel bites, which turned out to be just pieces of pizza crust.... Odd.",4 months ago,Open,4173205082.0
Raul Ballin,5.0,"Pizza was delicious and  the  gummi  bear
daiquiri was 🔥",4 months ago,Open,4173205082.0
Kirk Brown,1.0,"Not a good experience booth wasn't clean, took 45 minutes for our pizza and oh ya pizza also was under cooked! Plates were dirty to top it all off. 😡😠😤",4 months ago,Open,4173205082.0
Becca,1.0,I’ll start with saying the pizza was good but that is all. We were told it would be an hour wait for a table even though there were several tables open inside and out. The reasoning the hostess gave was that one of their soda machines was …More,a year ago,Open,4173205082.0
cindy westlake,1.0,Our pizza hardly had any cheese on it and huge air bubbles all over over the pizza.  Terrible quality from last time we came. Cheese bread was good 🤷‍♀️,8 months ago,Open,4173205082.0
Fran T,5.0,"Great food, great atmosphere, and our waiter was awesome!",11 months ago,Open,4173205082.0
Takiji Caster,4.0,"It was really good and pizza is fantastic! (I do recommend). I wish the pizza was so hard to cut though. When I got my pizza, it hadn't been cut all the way through. Generally good though, and service was fantastic.",a year ago,Open,4173205082.0
Marilyn McNeal,4.0,Pizza & service were great. Kids pretzel meal wasn't great. Instead of marinara sauce they should have had a cheese sauce option.,11 months ago,Open,4173205082.0
Kyle Hamrick,5.0,"Great pizza as always! Love that there is now a close location to me. Friendly staff, and love the menu!",a year ago,Open,4173205082.0
Chad Sommer,3.0,Don't expect to get drink refills. Food ok.,3 months ago,Open,4173205082.0
Brett Deignan,5.0,"Katelyn was our server and she was excellent!! The food was hot and fresh, Katelyn was attentive and fun.
We will for sure return soon!!",a year ago,Open,4173205082.0
Dawn De Kalb,5.0,Always awesome!,2 weeks ago,Open,4173205082.0
Heaven Hettich,5.0,Awesome pizza and service,a month ago,Open,4173205082.0
running funk,4.0,"Clean and fun. Super busy but admirable service and speed getting food. Love the decor. Tons of tvs with sports. Somewhat typical tourist type prices.... $26 bucks for a 14 inch 2 topping pizza isn’t unbearable...., but it is a bit high. 50 …More",a year ago,Open,4173205082.0
