name,stars,text,timeSince,openStatus,key
Lori Ackert-McIntyre,5.0,"Thank you for the wonderful atmosphere and great food.  This was our first time visiting and we were very pleased.  Our waitress Natasha was sweet, prompt and professional.   It was her birthday today.  Happy birthday 🎁 🎈 🎊 🎂 again. BTW those kids ate all that ice cream too!!     Lori & Family",4 weeks ago,Open,8432730595.0
Lila Lawson,5.0,"Gregory was our waiter and he was excellent. For my fellow vegans you can built your own pizza or salad. The also offer vegan cheese, tofu, and tempeh. I did the built my own pizza. It was very good.",a year ago,Open,8432730595.0
Dawn Zoerner,4.0,"Delicious food, we ordered two pizzas and a burger. We were surprised to learn that they had no ability to substitute a salad instead of the chips or tater tots that came with it. The waitress was outstanding! She took pictures for our …More",3 weeks ago,Open,8432730595.0
John B,3.0,The place was rather empty die to the covids. The pretzels were pale and odd. To much parmesan added to pretzels and pizza.pizza was ok though. Needed more sauce,a week ago,Open,8432730595.0
SLOPPY JOE,5.0,"This was our first visit  to the Mellow Mushroom so we didn't know what to expect. I kinda thought the decor might be a throwback to the ""60's"". It wasn't quite that. In fact it was a very basic look without a defining era. It was, however, …More",8 months ago,Open,8432730595.0
Terence Jung,3.0,It was great availability on Friday night. Good bear selection. Food was fair.,2 weeks ago,Open,8432730595.0
Denise Dvorak,4.0,"We have been going to this location for some time. Tonight it was really good. Except for this crazy virus. You could tell everyone was on guard. Hats off to our waitress. She was a trooper, She was behind the bar and taking care of the …More",3 months ago,Open,8432730595.0
Joseph Erickson,4.0,"The food was very good & the waitress was great!
Only 4 stars because of the decor of the place needs to be upgraded.
Kind of felt like we were in an empty cave.",a month ago,Open,8432730595.0
Ashley Schaefer,5.0,"Our server, Dennis, was great. Kept our drinks filled and gave great suggestions. I unfortunately cannot eat gluten, which leaves my options limited at a lot of places. They have a great gluten free pizza, and their hummus is delicious. …More",4 months ago,Open,8432730595.0
Robert Vonch III,5.0,This place has AWESOME! Cheesy bread and Calzones...Conveniently located in North Myrtle.  Service was great and food was delivered timely.,a month ago,Open,8432730595.0
Levi DeVore,1.0,"Tried to give this a second chance after first wrong togo order pizza. NOPE. Come in woman at front desk not answering phone and annoyed that ""ugh people keep coming in"" to other employee, finally cam over to take us to table and never did …More",a month ago,Open,8432730595.0
Harley Mohyeldin,2.0,On vacation from Virginia. Walked in around 730ish and told the lady up from what I wanted I was very specific about the wings being Teri because that’s what my 3 year old eats she told me it wouldn’t be about 20-30 mins so I swung over to …More,2 months ago,Open,8432730595.0
John Banfield,5.0,"Great atmosphere, great service and great pizza. Fun place to check out of you're in the area.",a month ago,Open,8432730595.0
Detra Edwards,5.0,"Mellow Mushroom pizza never disappoints!! The selection varies from location to location but the loaded potato pie is one of our favorites!! The pretzel bites are very good and the whole family enjoys them! At this time, social distancing, masks, and sanitizing is being utilized by staff. You are able to dine in now.",4 months ago,Open,8432730595.0
A T,3.0,Walked in before the dinner rush. Nobody at the the desk to seat us or take our name. Once we were finally seated it took the waitress forever to take our drink orders. She brought us our 4 waters and didn’t give us any straws. When she …More,a year ago,Open,8432730595.0
matthew capetola,4.0,The pizza i had was really good n it was hot when they brought it out,4 weeks ago,Open,8432730595.0
angela lewis,1.0,Wait for hours to get a seat outside and then the lady try to seat us inside a pack restaurant then finally got table outside and got food it was not good we could have when to better restaurant.,a month ago,Open,8432730595.0
Michelle Elkins,5.0,The BBQ Pizza is great.  Love the meatballs,4 days ago,Open,8432730595.0
Jessie Cookson,3.0,"We enjoyed our dinner at the mellow mushroom. I was kind of shocked at the prices being $3-$4 more per item than the local mellow mushroom we visit in Raleigh and Cary, NC. I know we are in a touristy area but very shocked. This is the reason I gave it a 3 star. Otherwise. The pizzas and salad were delicious.",10 months ago,Open,8432730595.0
Amy Sergeant,1.0,The pizza is always great. The hostess at the front was the rudest person I’ve ever encountered. With so many good places to eat no food is worth her treatment.,3 months ago,Open,8432730595.0
Chris Guy,5.0,I always love visiting this restaurant! Great staff and delicious pizza.,a month ago,Open,8432730595.0
Craig Alexander,5.0,Brian was great bartender. Great pizza as always!,2 weeks ago,Open,8432730595.0
Fischer Charlie,2.0,"Ordered pizza at 645pm for CURBSIDE pickup, said would be ready at 740. Pulled up to curbside spot. No one answered phone after multiple calls so finally went in. Asked hostess why they aren’t answering their phone she replied “it’s busy” …More",2 months ago,Open,8432730595.0
Linzy,5.0,Very good food. Love that I was able to make mine vegan!,a month ago,Open,8432730595.0
Greg Miley,4.0,"Good food, great service. Outside dining was available, spaced appropriately.",a month ago,Open,8432730595.0
