name,stars,text,timeSince,openStatus,key
L Sproat,5.0,Great dinner with my family and boyfriend.  Service was wonderful and the food was very good as always.  Just make sure you have an OCR reader to download menu,a month ago,Open,8657776768.0
Belou P,5.0,A little dark due to nighttime. Nothing burnt. ABSOLUTELY DELICIOUS! Gluten free veggie pizza. Thank you so much!,4 months ago,Open,8657776768.0
Kirsten Cansler,5.0,Friendliest group of people in town! I adored this place and the food is amazing!! Will visit again!,3 weeks ago,Open,8657776768.0
Rhond Gribensk,5.0,The food is excellent. The staff is great also. Very helpful.,3 weeks ago,Open,8657776768.0
Alyssa Tillett,3.0,"Went here with family who was visiting from out of town. We ordered 2 pizzas, one of them being the mushroom one. We were very disappointed when the pizza had around 2 mushrooms per slice! Hardly any cheese either. We were very …More",a year ago,Open,8657776768.0
James Garner,5.0,Great friendly service. Clean environment and over all amazing food 10/10,a month ago,Open,8657776768.0
Johnny Monroe,4.0,Pizza was warm not hot was cold before I got it all eat,a week ago,Open,8657776768.0
Jen Harris,5.0,Very clean. They were following social distancing protocols and every employee was wearing a face mask. Service was nice and fast. They also now have touch-less digital menus that you can look at on your phone.,4 months ago,Open,8657776768.0
Carolyn Rebeck,1.0,"The young man who answered the phone hung up on us!  I called at 9pm to place an order was informed they had just closed. I politely informed him that online it says they close at 10 pm. He immediately stated, very rudely, that it does say …More",2 months ago,Open,8657776768.0
Keith Jones,5.0,"My girlfriend, her kids, and I popped in after visiting Greenback Castle in Maryville. The service and pies were excellent. We got carryout boxes for what we couldn't finish, but I totally spaced out and left them at our table. Before I …More",4 months ago,Open,8657776768.0
stacey ferguson,1.0,Only 1 star because 0 isnt an option! Bad move mellow! I have a medical condition preventing me from wearing a mask. It was illegal for your employees to ask me about. More than 2 employees asked. The third one informed me I must leave …More,3 months ago,Open,8657776768.0
Joy Stilwell,5.0,The food was delicious and our server did a good job.  Social distancing was used in seating and staff wore masks.,4 weeks ago,Open,8657776768.0
Chris Heffernan,5.0,"As always, it is my favorite go to for pizza and pretzels.  Absolutely delicious.  Abbey was remarkable in her server duties while attending to others as well. Excellent job everyone. 👍👍👍",4 months ago,Open,8657776768.0
Christopher Parsons,5.0,Great pizza and atmosphere will go back,2 days ago,Open,8657776768.0
Samantha York,5.0,We love Mellow! Grabbed some salads and a pizza on our way out of town. Safe and delicious!,3 months ago,Open,8657776768.0
Robert Kent,5.0,"Great cheesy bread and meat pizza.

The staff was great and friendly.",a month ago,Open,8657776768.0
David Presley,4.0,We had great food. I'm eating plant based and they have some good tasting vegan options. The service was a little off even though there were not many customers. The prince was pretty high for me. I will give the mellow mushroom my business again. I just hope next time the prices drop and the service improves.,a year ago,Open,8657776768.0
shopJerry Kiser,5.0,Always very good house special is best mmmmm,2 weeks ago,Open,8657776768.0
Jesse Mercer,5.0,"First time eating at mellow mushroom
great food and service",a month ago,Open,8657776768.0
Max Rigsby,4.0,"Good vibes, great location in Farragut... less than half a mile from the interstate. …More",2 years ago,Open,8657776768.0
Debra Ann Weiss,5.0,"Yummy creamy fresh mushroom soup,  good bruschetta, wonderful veggie pizza too! *****",a month ago,Open,8657776768.0
Corey Moore,4.0,Corey was a great server. Food was good. Over priced!,2 months ago,Open,8657776768.0
Mr B,4.0,"Great service, consistent food quality and vegan friendly. Outdoor patio is nice.",4 months ago,Open,8657776768.0
Zedorck,5.0,Lots of options and gluten free options as well.,a week ago,Open,8657776768.0
Jenny Thompson,4.0,"They have one of my favorite vegan pizzas. There are so many topping options. The only bad thing is that they have really slow service. It takes a while for them to cook pizzas, and it is pretty consistently slow. But it is good-tasting food!",7 months ago,Open,8657776768.0
Cathy Wilcox-Crovatt,5.0,Consistently excellent pizza and pretzel appetizer.,3 weeks ago,Open,8657776768.0
Tyler Eaves,5.0,Good food refreshing beer great service You won't  Be disappoint.,7 months ago,Open,8657776768.0
Elizabeth Price,5.0,"The atmosphere was great, and don't get me started on the service (it was amazing). I really appreciated the importance of natural resources. Even the straws were eco-friendly. It was a very pleasant experience!! The food was awesome, especially the appetizers. Would recommend!!",a year ago,Open,8657776768.0
Liliana Martinez,1.0,I arrived at MM because my team was celebrating so we got seated right away then we waited for a good amount of time for our food it was super good but then when we left and arrived at our hotel my brother had vomited so I thought he was …More,6 months ago,Open,8657776768.0
April Collins,5.0,OMG. The gluten free pizza was amazing!!!! I wish there was one northwest of Philadelphia.,4 months ago,Open,8657776768.0
Andrew Proffitt,5.0,Really good pizza defenty check it out,a month ago,Open,8657776768.0
Carl Kahle,5.0,The pizza was outstanding and they offer safe options for people with peanut allergies.  Great service accompanies the great food!,a year ago,Open,8657776768.0
Dillon Fiest,5.0,Always my #1 for pizza/calzones been to locations from Tennessee all the way to Florida. Mellow Mushroom is always spot on with service and quality.,3 months ago,Open,8657776768.0
Lesha Clark,5.0,Never had eaten at one let alone hear of this restaurant before that day. Very pleasantly surprised to find facility was clean. Staff was very expedient and helpful. Portions were better than I expected. Food was very tasty.,11 months ago,Open,8657776768.0
edward haller,5.0,"Wow! We love this place. Although they're famous for their pizzas, we got a Greek salad and their outrageous mushroom soup. The salad was big enough that I got lunch and dinner from it. Their house dressing for this salad was outstanding, …More",11 months ago,Open,8657776768.0
Andrea Breeding,4.0,"Airy,casual restaurant that specializes in pizza but also has salads and sandwiches. A little glitch when I got there. Someone forgot I was there. As soon as they realized it they were apologetic and everything went well from then on. …More",10 months ago,Open,8657776768.0
Garrett Granroth,4.0,Good pizza with high quality toppings.,2 months ago,Open,8657776768.0
Aaron James,4.0,"Good food, good service, sitting outside means smelling the dumpster.",4 months ago,Open,8657776768.0
Karen Thompson,4.0,"I love Mellow Mushroom, or I did. It's a little pricey, they reduced amount of ingredients, and they didn't mention a $2.50 charge for including jalapenos on pizza. I wouldn't have added them, had I known about extra charge. Pizza tasted great. Service fair to good.",10 months ago,Open,8657776768.0
Missy Hinds,5.0,Wonderful food and Lacey was fantastic!,a month ago,Open,8657776768.0
Dawn McFarland,5.0,By far the best pizza around. Very consistent in quality- not like other places where it's always one thing or another that is wrong.,3 months ago,Open,8657776768.0
Gary Kleisley,5.0,Great pizza and the server was friendly and kept the drinks flowing like a river.,3 years ago,Open,8657776768.0
Charles Seidel,4.0,Pizza was good. Staff is nice...,4 months ago,Open,8657776768.0
Riley Farraher,5.0,Great pizzas and all the workers are very nice and welcoming 👍,3 months ago,Open,8657776768.0
Janet Brichetto,4.0,Always love this place.,a week ago,Open,8657776768.0
Cory,4.0,"The pizza here is always outstanding, definitely one of my favorites.",2 months ago,Open,8657776768.0
Justin Wiseman,5.0,Food and service was great!,2 years ago,Open,8657776768.0
Billy Pilkey,5.0,The pizza is always incredible!!,3 weeks ago,Open,8657776768.0
Heidi Montero,5.0,So we are on the road ordered a vegan pie and turned out to be reg cheese. Well we called innthey not only had the pozza ready fornus but reembursed us in full!!! Thats amazing. It was an honest mistake and they reembursed us in full. The staff was so nice to us 5 stars for to mellow mushroom from us,2 years ago,Open,8657776768.0
Tandy Julian,3.0,"Seemed to be short staffed. Bartender was working tables when i got there. Initially slow service but as it cleared out noticed others coming in got very quick service. Took a long time for pizza to get to me, as a result not very hot and definitely not as tasty as i remember it used to be.",7 months ago,Open,8657776768.0
Patrick Miller,5.0,Awesome pizza served by awesome people,2 months ago,Open,8657776768.0
Lydia Williams,5.0,"Oh my gosh. Two words: Holy Shitake. Yep, that is the best pizza I've ever had. If you like garlic, you will love it. Started off with the spinach salad, which was so good with dried cherries and candied pecans. Yum. Will be back. The …More",a year ago,Open,8657776768.0
Michael Moore,4.0,Food was good but a lil pricey,4 months ago,Open,8657776768.0
Martha bellman,2.0,"Food was very good, but kitchen was extremely slow. It took over an hour to get our hoagie sandwich. Not great when you are traveling. Experience was made worse by the fact that table behind us ordered after us, got the same sandwich as us, …More",8 months ago,Open,8657776768.0
Liz Looney,4.0,"The service was excellent, Corey I believe. Attentive w/o overbearing.  First rate. The food: Meatball app was room temperature,  as were pizzas. Wth? No regard for temperature with food or beverage.  Had to get a cold glass for my beer. Pizza was great, just needed to be cooked more. Flavors were great.",11 months ago,Open,8657776768.0
