name,stars,text,timeSince,openStatus,key
Kim Robertson,5.0,"All safety precautions in place!  Vegan options galore. Cocktails very spirited. Excellent food, awesome service! All in a beautiful art deco setting.",a week ago,Open,2702164050.0
B Zybert,4.0,"great menu, great atmosphere. the meatball trio for an appetizer was has a good texture and savory marinara.  be careful with the calzone, the bread is toasted perfect and filled to the max with ingredients. …More",a year ago,Open,2702164050.0
Bunny Bread,1.0,"Ordered a simple lunch, and had basic questions about brews on tap.  Waitress had zero input on what would be a good selection.  Also they do not eat at this restaurant.  Avocado sub was not cooked properly,  no seasoning on Avocado. Not …More",6 days ago,Open,2702164050.0
Chuck Millar,2.0,"Honestly, the best gluten free pizza I've ever had. A little disappointed to see employees not wearing thier masks properly (server) exposing the nose,  or so loose the mouth wasnt covered, in one case of (cook.) So they have out of this …More",a day ago,Open,2702164050.0
Tiffany Sharp,5.0,"Definitely a cool place to eat and chill! We ordered a beef and cheese hoagie. It was good, not enough meat for the amount of bread and needed a dipping sauce. Service was on point and there is an old style cigarette dispenser that you can …More",a year ago,Open,2702164050.0
Sam Probst,5.0,"The pizza here is so good! I always get the cosmic pizza w/ Italian sausage, plus pretzel bites and Buffalo wings. Great staff too!",a week ago,Open,2702164050.0
Catalina Shapla,4.0,"This is mostly for the Manager (Mel?).

Pizza is great, overall food is good and good selection of beer on tap. Even one …More",a month ago,Open,2702164050.0
Jamie F,5.0,Great service from our waiter! The salad and pizza was delicious! Such a neat looking place to visit.,a month ago,Open,2702164050.0
Lanna Horman,4.0,"First time eating here.  Neat atmosphere, decor and building.  There was a good selection of items on the menu and they do offer more than pizza.   Our server was friendly but very busy.  It took a while to get our drinks.  We ordered the …More",a year ago,Open,2702164050.0
Karen Powers,5.0,"Great pizza. We called ahead, because we are traveling through paducah. Delicious! A little hard to find entrance.",a month ago,Open,2702164050.0
Sheena G Johnson,1.0,"Presently sitting here with my husbands pizza 10 minutes, watching the sandwich I ordered at the same time die slowly on the counter for over 10 minutes waiting to be served. The waitress is matter of fact about anything we say to her. Sad place now.. lost a faithful customer",2 months ago,Open,2702164050.0
Wes Goode,3.0,Hit and miss. Sometimes great sometimes terrible. Never in between,3 weeks ago,Open,2702164050.0
Heather Suggs,5.0,"Great food, excellent service. The ambiance is open yet cozy if you are in a booth. Very pleasant experience for having a personal conversation. Didn't feel rushed. Thank you Mellow Mushroon staff, for giving us a place to forget for a moment the stress and chaos of our current world situation.",4 months ago,Open,2702164050.0
Dawn Cangelosi,1.0,"Very beautiful old building.  It use to be an old coke factory.   Very original, however we were seated and waited 10 minutes and no one ever came to great us or get our drink order so we left. There were three hosts four cooks and I know …More",a year ago,Open,2702164050.0
